score,gc_multi,rsi,macd_buy_like,vol_surge,vol_quiet,vol_down,hurst,close,close_adj,adv20,adv20_m,hh252,pct_of_52w_high,max_dd_252,dev200,atr14,natr14,pullback_20d,pullback_60d,adx14,plus_di14,minus_di14,skip_reason,sell_score,sell_reason,sell_trend_break,sell_cross_sma25_down,sell_macd_sell_like,sell_rsi_reversal,sell_trailing_stop,sell_ext_dev200,sell_di_bear,sell_vol_distribution,sell_natr_spike,ticker,skip_reason_yahoo,mkt_price,pe_ttm,pbr,eps_ttm,bps,market_cap,earn_ts,earn_start_ts,earn_end_ts,market_risk_on,market_close,market_ma200,fund_ok,earn_ts_pick,next_earn_date,days_to_earnings
8,True,54.899023913171256,True,False,True,True,0.31646655008799535,1338.0,1338.0,250404695.0,250.404695,1433.0029296875,0.933703604005738,-0.19157893413903015,0.03626678091191682,33.91347333100769,2.5346392624071514,-0.021387453802058753,-0.06629639599426196,21.06806121684867,20.031511563425934,16.75667300216345,,0,,False,False,False,False,False,False,False,False,False,7613.T,,1338.0,25.321726,0.59541184,52.84,2247.184,63070179328.0,,1754546400.0,1754978400.0,True,,,True,1754546400.0,2025-08-07,-242.0
7,True,38.225255972696246,False,False,True,True,0.37306511374621876,2522.0,2522.0,3073337970.0,3073.33797,2860.0,0.8818181818181818,-0.2633737960751438,0.10024199544336887,97.66716593011796,3.8726076895367942,-0.11818181818181817,-0.11818181818181817,31.568469485617253,25.38102522432249,22.707303874583502,,3,cross_sma25_down;macd_sell_like;trailing_stop,False,True,True,False,True,False,False,False,False,4088.T,,2522.0,53.93499,1.299801,46.76,1940.297,578085322752.0,,1784269800.0,1784269800.0,True,,,True,1784269800.0,2026-07-17,4.0
7,True,54.23728813559322,True,False,True,False,0.5498094863071223,3960.0,3960.0,675530350.0,675.53035,4390.0,0.9020501138952164,-0.21201738355520106,0.07657326926713437,96.30658551286908,2.4319844826482093,-0.017369727047146455,-0.09794988610478361,17.28606243627055,24.819865234631543,28.077471769365598,,0,,False,False,False,False,False,False,False,False,False,9793.T,,3960.0,20.501139,2.2906685,193.16,1728.753,187250671616.0,1791181800.0,1791181800.0,1791181800.0,True,,,True,1791181800.0,2026-10-05,60.0
7,True,49.23076923076923,True,False,True,True,0.29804636860003725,3285.0,3285.0,539692500.0,539.6925,3750.0,0.876,-0.15333333333333332,0.05376647995725592,103.06360263455308,3.137400384613488,-0.026666666666666616,-0.124,19.80876875024549,11.899570568637428,17.144667572505845,,0,,False,False,False,False,False,False,False,False,False,8919.T,,3285.0,20.596903,4.8440895,159.49,678.146,257022361600.0,1778221800.0,1785997800.0,1785997800.0,True,,,True,1785997800.0,2026-08-06,18.0
7,True,46.56084656084656,False,False,True,True,0.40047898325536607,1726.0,1726.0,461823920.0,461.82392,1902.0,0.907465825446898,-0.30693866034355677,0.10165606514032088,37.024154696335344,2.1450842813635775,-0.040578098943857666,-0.06399132321041212,11.074435093810157,27.82233810994863,22.70627422282502,,0,,False,False,False,False,False,False,False,False,False,5423.T,,1726.0,15.3231535,0.79675496,112.64,2166.287,175949840384.0,1784269800.0,1784269800.0,1784269800.0,True,,,True,1784269800.0,2026-07-17,4.0
7,True,53.28947368421052,True,True,False,True,0.4547176613138672,6900.0,6900.0,368631400.0,368.6314,8350.0,0.8263473053892215,-0.2323353293413174,0.05044402361871558,229.35079425138153,3.3239245543678484,-0.04166666666666663,-0.17365269461077848,22.999110479204735,20.52268420620243,18.51586407593477,,0,,False,False,False,False,False,False,False,False,False,9110.T,,6900.0,6.7475066,0.86859965,1022.6,7943.821,162601861120.0,,1753767000.0,1754285400.0,True,,,True,1753767000.0,2025-07-29,-249.0
7,True,48.07692307692308,False,False,True,False,0.3725645327619271,4135.0,4135.0,339671675.0,339.671675,4505.0,0.9178690344062154,-0.19709376920580335,0.10863011835175485,123.44054046934323,2.9852609545185786,-0.08213096559378463,-0.08213096559378463,23.157256563220052,21.637327706963593,20.507239393281964,,2,macd_sell_like;trailing_stop,False,False,True,False,True,False,False,False,False,4044.T,,4135.0,12.256573,0.8292672,337.37,4986.33,102518161408.0,1778740200.0,1785997800.0,1785997800.0,True,,,True,1785997800.0,2026-08-06,18.0
7,True,47.05882352941176,False,False,True,True,0.4057002493402669,3050.0,3050.0,313442250.0,313.44225,3210.0,0.9501557632398754,-0.12276266712563166,0.09075893407619251,63.01457375417991,2.066051598497702,-0.027113237639553422,-0.049844236760124616,25.36447618837027,23.023521064323024,18.246791224523832,,1,macd_sell_like,False,False,True,False,False,False,False,False,False,7981.T,,3050.0,13.153923,0.98232496,231.87,3104.879,192854933504.0,1785393000.0,1785393000.0,1785393000.0,True,,,True,1785393000.0,2026-07-30,13.0
7,True,52.100840336134446,False,False,True,False,0.44606851054620184,1144.0,1144.0,269170885.0,269.170885,1200.0,0.9533333333333334,-0.1106852453134195,0.040527787085420375,18.798040644609948,1.643185371032338,-0.023890784982935176,-0.03622577927548443,26.160220463311344,25.573974920230945,20.63124942624365,,0,,False,False,False,False,False,False,False,False,False,3167.T,,1144.0,13.866667,1.446779,82.5,790.722,147457163264.0,1785997800.0,1785997800.0,1785997800.0,True,,,True,1785997800.0,2026-08-06,18.0
7,True,50.76923076923077,True,False,True,True,0.3991927349112151,3970.0,3970.0,229659025.0,229.659025,4189.3251953125,0.9476466530796162,-0.23797767687683213,0.02636350671627552,55.72794254055038,1.4037265123564326,-0.01243781094527363,-0.030525030525030528,11.160550053585693,13.028228212555485,16.775243498906832,,0,,False,False,False,False,False,False,False,False,False,5192.T,,3970.0,15.072134,1.0904365,263.4,3640.744,110809079808.0,,1754456400.0,1754888400.0,True,,,True,1754456400.0,2025-08-06,-243.0
6,True,37.48957464553795,False,False,True,False,0.4037467142895895,70870.0,70870.0,130034183100.0,130034.1831,88480.0,0.8009719710669078,-0.4013381697973407,0.13993814455530074,4859.81680534585,6.857368146388952,-0.19902802893309224,-0.19902802893309224,15.788188080796708,25.23598259037848,34.359744133384794,,1,trailing_stop,False,False,False,False,True,False,False,False,False,6146.T,,70870.0,56.785492,13.078008,1248.03,5419.021,7687108034560.0,1784788200.0,1784788200.0,1784788200.0,True,,,True,1784788200.0,2026-07-23,8.0
6,True,50.73225685317311,True,False,True,False,0.3049482264449619,7340.0,7340.0,52300135915.0,52300.135915,7806.0,0.9403023315398411,-0.3534292424473485,0.2596484940399528,287.8236315024384,3.9213028815046105,-0.02768578619684725,-0.05969766846015889,12.057161100171912,38.796414639101016,23.409445629871502,,0,ext_dev200,False,False,False,False,False,True,False,False,False,4063.T,,7340.0,29.064703,3.0526352,252.54,2404.48,13650158944256.0,1784874600.0,1784874600.0,1784874600.0,True,,,True,1784874600.0,2026-07-24,9.0
6,True,40.79912023460411,False,False,True,True,0.37060218100732034,6957.0,6957.0,41045620340.0,41045.62034,8428.0,0.8254627432368297,-0.24727678873470638,0.1378185835470167,354.5038379857527,5.095642345633933,-0.12600502512562817,-0.17453725676317033,12.1684975448572,25.586026602099793,33.17987005714342,,1,trailing_stop,False,False,False,False,True,False,False,False,False,6954.T,,6957.0,39.04479,3.481198,178.18,1998.45,6491979907072.0,1785479400.0,1785479400.0,1785479400.0,True,,,True,1785479400.0,2026-07-31,14.0
6,True,39.15592028135991,False,False,True,False,0.36426966301770375,4431.0,4431.0,22074931090.0,22074.93109,4673.0,0.9482131393109352,-0.18107300265419923,0.14793677754030288,97.3623675250055,2.1973001021215413,-0.04504310344827589,-0.051786860689064795,19.7753491062199,29.10107755896405,24.475110048662717,,2,cross_sma25_down;macd_sell_like,False,True,True,False,False,False,False,False,False,8725.T,,4431.0,12.928544,1.4187535,342.73,3123.164,6386265620480.0,1786689000.0,1786689000.0,1786689000.0,True,,,True,1786689000.0,2026-08-14,24.0
