score,gc_multi,rsi,macd_buy_like,vol_surge,vol_quiet,vol_down,hurst,close,close_adj,adv20,adv20_m,hh252,pct_of_52w_high,max_dd_252,dev200,atr14,natr14,pullback_20d,pullback_60d,adx14,plus_di14,minus_di14,skip_reason,sell_score,sell_reason,sell_trend_break,sell_cross_sma25_down,sell_macd_sell_like,sell_rsi_reversal,sell_trailing_stop,sell_ext_dev200,sell_di_bear,sell_vol_distribution,sell_natr_spike,ticker,skip_reason_yahoo,mkt_price,pe_ttm,pbr,eps_ttm,bps,market_cap,earn_ts,earn_start_ts,earn_end_ts,market_risk_on,market_close,market_ma200,fund_ok,earn_ts_pick,next_earn_date,days_to_earnings
1,False,31.07570882055424,False,True,False,True,0.46065786170507833,1744.0,1744.0,16328763990.0,16328.76399,2421.062255859375,0.7203449625383357,-0.2796550374616643,-0.147991203102538,69.26539175029045,3.971639435223076,-0.15687487422625168,-0.26080971869389524,23.663284597837016,19.22319563115083,47.778422810081615,,5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,7269.T,,1744.0,8.60003,1.0185773,202.79,1712.192,3364654678016.0,1770273000.0,1778567400.0,1778567400.0,True,,,True,1778567400.0,2026-05-12,25.0
4,False,53.757225433526,False,True,False,False,0.487072311032715,3520.0,3520.0,895319525.0,895.319525,4144.955078125,0.8492251263654942,-0.43882566416486024,-0.0018763841597839725,89.57588604945396,2.544769490041306,-0.048648648648648596,-0.05756358768406966,20.122481344341857,24.964988891772375,29.005871848883046,"fund_neg_eps,fund_small_mcap",5,trend_break;cross_sma25_down;macd_sell_like;di_bear;vol_distribution,True,True,True,False,False,False,True,True,False,2695.T,http_401,,,,,,,,,,True,,,False,,,
1,False,10.484078823100617,False,True,False,False,0.13931836528568017,286.20001220703125,286.20001220703125,349830432.1331177,349.83043213311765,146800.0,0.0019495913638081148,-0.9981273842377624,-0.9972561688555429,9462.692019076405,3306.321319172861,-0.9980484145093281,-0.9980504086361919,43.93858130428919,9.59227289929535,76.11904903440916,"fund_neg_eps,fund_small_mcap",5,trend_break;trailing_stop;di_bear;vol_distribution;natr_spike,True,False,False,False,True,False,True,True,True,1629.T,http_401,,,,,,,,,,True,,,False,,,
2,False,54.285714285714285,False,False,True,False,0.20492750767160592,22.0,22.0,290030530.0,290.03053,68.0,0.3235294117647059,-0.7352941176470589,-0.37923250564334077,3.962480317467252,18.01127417030569,-0.33333333333333337,-0.33333333333333337,37.37402111834032,21.39615582342468,17.521509542235734,"fund_neg_eps,fund_small_mcap",5,trend_break;cross_sma25_down;macd_sell_like;trailing_stop;natr_spike,True,True,True,False,True,False,False,False,True,5856.T,,22.0,-0.7175472928897586,0.9641511,-30.66,22.818,2396886784.0,,1747204200.0,1747204200.0,True,,,False,1747204200.0,2025-05-14,-234.0
2,False,35.22727272727272,False,False,True,False,0.3605124823395011,83.0,83.0,168855900.0,168.8559,175.0,0.4742857142857143,-0.6918918918918919,-0.22592678946141287,8.109327363393668,9.7702739317996,-0.2966101694915254,-0.3464566929133859,21.734940490478557,20.63913621787518,32.59692036133342,"fund_neg_eps,fund_low_adv20,fund_small_mcap",5,trend_break;macd_sell_like;trailing_stop;di_bear;natr_spike,True,False,True,False,True,False,True,False,True,4586.T,,83.0,-4.759174311926605,2.407053,-17.44,34.482,4927303168.0,,1754546400.0,1754978400.0,True,,,False,1754546400.0,2025-08-07,-173.0
1,False,40.90909090909091,False,True,False,False,0.4870951759164511,355.0,355.0,50797900.0,50.7979,530.0,0.6698113207547169,-0.577345494029857,-0.18482628763002595,10.876962918805221,3.063933216564851,-0.09438775510204078,-0.14251207729468596,25.10082978407219,16.143541797421655,33.46339734273643,"fund_low_adv20,fund_small_mcap",5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,9204.T,,355.0,6.5667777,0.7494748,54.06,473.665,21364281344.0,,1754524800.0,1754956800.0,True,,,False,1754524800.0,2025-08-07,-173.0
4,True,52.202643171806166,False,True,False,False,0.3607203256403976,1009.0,1009.0,30239175.0,30.239175,1159.0,0.8705780845556514,-0.43152174898539297,0.2850340771185791,51.55514285343881,5.109528528586601,-0.12942191544434856,-0.12942191544434856,37.79735557104852,21.506774790285842,24.795337416024335,"fund_low_adv20,fund_small_mcap",5,macd_sell_like;trailing_stop;ext_dev200;di_bear;vol_distribution;natr_spike,False,False,True,False,True,True,True,True,True,9259.T,,1009.0,14.086277,1.6659566,71.63,605.658,5660994560.0,,1747047540.0,1747047540.0,True,,,False,1747047540.0,2025-05-12,-236.0
0,False,27.272727272727266,False,True,False,True,0.47557525354203284,109.0,109.0,27638285.0,27.638285,635.0,0.17165354330708663,-0.8283464566929134,-0.5656245641301532,7.504942179062254,6.885268054185553,-0.22695035460992907,-0.6175438596491227,33.736266946077855,10.555866288290805,40.0766872971591,"fund_neg_eps,fund_low_adv20,fund_small_mcap",5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,7603.T,,109.0,-1.2247191011235956,0.765729,-89.0,142.348,2791630080.0,,1744353000.0,1744353000.0,True,,,False,1744353000.0,2025-04-11,-257.0
2,False,46.40068816730518,False,False,True,False,0.054919944381471734,676.0,676.0,16115665.0,16.115665,872.0,0.7752293577981652,-0.22477064220183485,-0.105131720763595,45.97327439916827,6.800780236563353,-0.22477064220183485,-0.22477064220183485,25.073359160253425,37.323987557826854,24.229446704629748,"fund_neg_eps,fund_low_adv20,fund_small_mcap",5,trend_break;cross_sma25_down;macd_sell_like;trailing_stop;natr_spike,True,True,True,False,True,False,False,False,True,2376.T,http_401,,,,,,,,,,True,,,False,,,
1,False,35.71428571428572,False,True,False,False,0.48419077095119506,39.0,39.0,15150920.0,15.15092,106.0,0.36792452830188677,-0.7272727272727273,-0.39052977027660574,2.06948676451767,5.306376319276077,-0.09302325581395354,-0.2909090909090909,24.198752647310467,11.74333040691494,24.701275532487436,"fund_neg_eps,fund_low_adv20,fund_small_mcap",5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,3672.T,,39.0,-3.03975058456742,2.5011222,-12.83,15.593,3234894336.0,,1754460000.0,1754892000.0,True,,,False,1754460000.0,2025-08-06,-174.0
