score,gc_multi,rsi,macd_buy_like,vol_surge,vol_quiet,vol_down,hurst,close,close_adj,adv20,adv20_m,hh252,pct_of_52w_high,max_dd_252,dev200,atr14,natr14,pullback_20d,pullback_60d,adx14,plus_di14,minus_di14,skip_reason,sell_score,sell_reason,sell_trend_break,sell_cross_sma25_down,sell_macd_sell_like,sell_rsi_reversal,sell_trailing_stop,sell_ext_dev200,sell_di_bear,sell_vol_distribution,sell_natr_spike,ticker,skip_reason_yahoo,mkt_price,pe_ttm,pbr,eps_ttm,bps,market_cap,earn_ts,earn_start_ts,earn_end_ts,market_risk_on,market_close,market_ma200,fund_ok,earn_ts_pick,next_earn_date,days_to_earnings
2,False,36.18421052631579,False,True,False,False,0.3594266351037943,11700.0,11700.0,64753500.0,64.7535,14790.0,0.7910750507099391,-0.3321036704777327,-0.1335517154058966,446.2759673662747,3.814324507404057,-0.11094224924012153,-0.1594827586206896,20.27293043003689,13.49735959312173,46.008893296159016,fund_low_adv20,7,trend_break;cross_sma25_down;macd_sell_like;trailing_stop;di_bear;vol_distribution;natr_spike,True,True,True,False,True,False,True,True,True,3733.T,,11700.0,10.022615,1.4596308,1167.36,8015.725,61250494464.0,,1756967400.0,1757313000.0,True,,,False,1756967400.0,2025-09-04,-132.0
4,True,43.81395348837209,False,True,False,False,0.4557411081523087,1333.0,1333.0,15119661420.0,15119.66142,1544.0,0.8633419689119171,-0.27707484059271936,0.378128365227854,55.93397082344849,4.196096835967629,-0.13665803108808294,-0.13665803108808294,36.58992859649411,23.722932362087985,34.043360079530125,,6,cross_sma25_down;macd_sell_like;trailing_stop;ext_dev200;di_bear;vol_distribution;natr_spike,False,True,True,False,True,True,True,True,True,5020.T,,1333.0,76.34594,1.1249297,17.46,1184.963,3585661992960.0,1770964200.0,1778481000.0,1778481000.0,True,,,True,1778481000.0,2026-05-11,45.0
4,True,42.60162601626016,False,True,False,False,0.3545887538903171,10515.0,10515.0,13539261325.0,13539.261325,13910.0,0.7559309849029475,-0.5288909507217369,0.09247181573073648,688.7348030703744,6.550021902713975,-0.24406901509705248,-0.24406901509705248,23.16909730907558,19.455073206294017,39.617861716316845,,6,cross_sma25_down;macd_sell_like;trailing_stop;di_bear;vol_distribution;natr_spike,False,True,True,False,True,False,True,True,True,6504.T,,10515.0,18.30096,2.0594282,574.56,5105.786,1549896908800.0,1769668200.0,1776925800.0,1776925800.0,True,,,True,1776925800.0,2026-04-23,33.0
2,False,24.888003982080633,False,True,False,False,0.3133680615343173,2623.5,2623.5,12451848627.5,12451.8486275,3228.0,0.8127323420074349,-0.19521622775705616,-0.11142721991798243,90.66815953449628,3.455999982256386,-0.18726765799256506,-0.18726765799256506,28.922906602498983,18.224381009596925,51.554227484639526,,6,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution;natr_spike,True,False,True,False,True,False,True,True,True,9201.T,,2623.5,9.33331,0.9272716,281.09,2829.268,1129085927424.0,1770100200.0,1777530600.0,1777530600.0,True,,,True,1777530600.0,2026-04-30,38.0
1,False,35.27454242928452,False,True,False,False,0.4773283183210658,1047.0,1047.0,1438530050.0,1438.53005,2991.0,0.35005015045135407,-0.649949849548646,-0.47665438695584805,85.2631854961875,8.143570725519341,-0.3564843269821758,-0.4389067524115756,38.4347922096193,14.401248766258975,43.374715345720574,,6,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution;natr_spike,True,False,True,False,True,False,True,True,True,2585.T,,1047.0,14.912406,3.409202,70.21,307.11,54326714368.0,,1747133940.0,1747133940.0,True,,,True,1747133940.0,2025-05-13,-214.0
3,False,37.5,False,True,False,False,0.24977233045746142,728.0,728.0,1330362860.0,1330.36286,882.0,0.8253968253968254,-0.692772335446703,-0.03749775082906237,36.82007126828772,5.057702097292269,-0.17460317460317465,-0.17460317460317465,23.43995251939424,15.720538803998624,32.026836358901996,earnings_blackout,6,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution;natr_spike;before_earnings,True,False,True,False,True,False,True,True,True,6966.T,,728.0,14.263323,1.1708529,51.04,621.769,133041758208.0,1765434600.0,1773124200.0,1773124200.0,True,,,True,1773124200.0,2026-03-10,1.0
5,True,35.195852534562206,False,True,False,False,0.434073351115935,2749.0,2749.0,969457775.0,969.457775,3216.0,0.8547885572139303,-0.26763224795842866,0.19930415055651607,104.31147455082535,3.7945243561595254,-0.14521144278606968,-0.14521144278606968,29.052260682887816,20.07538019957911,35.16693630140535,,6,cross_sma25_down;macd_sell_like;trailing_stop;ext_dev200;di_bear;vol_distribution;natr_spike,False,True,True,False,True,True,True,True,True,6925.T,,2749.0,54.81555,1.1329607,50.15,2426.386,222212816896.0,1770359400.0,1778653800.0,1778653800.0,True,,,True,1778653800.0,2026-05-13,47.0
3,False,42.286416717885686,False,True,False,False,0.33502340311135076,53170.0,53170.0,948150857.0,948.150857,64200.0,0.8281931464174455,-0.46462895650515046,-0.03134614734002916,1780.6321383534155,3.3489413924269615,-0.08343389070849849,-0.15009590792838878,22.456226660836936,22.924401513562902,48.548112155492404,"fund_neg_eps,fund_small_mcap",6,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution;natr_spike,True,False,True,False,True,False,True,True,True,2869.T,,53170.0,,,,,,,,,True,,,False,,,
0,False,24.397590361445793,False,True,False,False,0.3378661289619559,2423.0,2423.0,600241865.0,600.241865,3136.783447265625,0.7724473304372225,-0.22755266956277753,-0.08305223736073875,71.0175145229771,2.930974598554564,-0.1465304684748151,-0.1465304684748151,25.566956270446966,15.769570886624212,43.186482955971535,,6,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution;natr_spike,True,False,True,False,True,False,True,True,True,7947.T,,2423.0,13.446171,1.2128013,180.2,1997.854,195964420096.0,1769668200.0,1777530600.0,1777530600.0,True,,,True,1777530600.0,2026-04-30,38.0
2,False,30.246020260492045,False,True,False,False,0.18354174355944936,2346.0,2346.0,457953885.0,457.953885,2909.0,0.8064627019594363,-0.27442282527874806,-0.06036842149490018,80.64912121203449,3.437728951919629,-0.13207547169811318,-0.13207547169811318,21.62533257252536,13.703527208522454,41.66604980026371,,6,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution;natr_spike,True,False,True,False,True,False,True,True,True,6807.T,,2346.0,19.587543,1.1319613,119.77,2072.509,158147051520.0,1769581800.0,1776839400.0,1776839400.0,True,,,True,1776839400.0,2026-04-22,32.0
