holding_days,trades,wins,losses,win_rate_pct,average_return_pct,median_return_pct,average_win_pct,average_loss_pct,profit_factor,best_return_pct,worst_return_pct,average_mfe_pct,median_mfe_pct,average_mae_pct,median_mae_pct
5,191,89,102,46.596858638743456,-0.4137550161858026,-0.24110910186859735,2.7314627066503845,-3.1581116566997314,0.7546709444952924,13.492057036677995,-14.479638009049777,2.8753491026135873,1.946469194956224,-3.3972392315638875,-2.54167805411315
10,189,78,111,41.269841269841265,-1.33290814274645,-1.1801200257693267,3.866546401588917,-4.986578903630763,0.5448690693620933,26.98412945494859,-17.948717948717952,3.959766088095041,2.799355122380187,-5.087802171433231,-4.028495361934736
20,185,65,119,35.13513513513514,-1.2255763718802,-3.0659582242761774,9.094858646659564,-6.873087738073182,0.7227872133117889,43.49206003295125,-20.868744779122007,6.665050527494908,4.0000000000000036,-7.373411310237582,-6.382978723404253
40,168,65,103,38.69047619047619,-0.7606978337376528,-2.1759783977525924,9.083998595338311,-6.973370337523457,0.8220731433033589,50.529901589704764,-24.817714302138285,8.737141147246636,5.278174936878233,-9.722943479235333,-9.183136565300115
50,166,83,83,50.0,1.4842561378101151,0.06372323612259811,11.288809786251658,-8.320297510631427,1.3567795829208216,56.94134461095515,-32.432432432432435,10.69455414462226,7.394957983193273,-10.32056262164451,-9.32262754747284
60,163,81,82,49.693251533742334,2.3770280553869623,-0.13241525423728362,13.465852574087707,-8.576566896012555,1.5509276638364242,49.7348542971868,-35.47297297297297,12.882745088842618,8.661927467601238,-10.573012778916878,-9.302325581395355
