score,gc_multi,rsi,macd_buy_like,vol_surge,vol_quiet,vol_down,hurst,close,close_adj,adv20,adv20_m,hh252,pct_of_52w_high,max_dd_252,dev200,atr14,natr14,pullback_20d,pullback_60d,adx14,plus_di14,minus_di14,skip_reason,sell_score,sell_reason,sell_trend_break,sell_cross_sma25_down,sell_macd_sell_like,sell_rsi_reversal,sell_trailing_stop,sell_ext_dev200,sell_di_bear,sell_vol_distribution,sell_natr_spike,ticker,skip_reason_yahoo,mkt_price,pe_ttm,pbr,eps_ttm,bps,market_cap,earn_ts,earn_start_ts,earn_end_ts,market_risk_on,market_close,market_ma200,fund_ok,earn_ts_pick,next_earn_date,days_to_earnings
3,False,72.28915662650603,True,False,True,True,0.5057812502581899,4690.0,4690.0,174000550.0,174.00055,5282.16650390625,0.8878932529922461,-0.21149778279046805,0.0005831394436472959,69.15559264219968,1.4745328921577756,0.0,0.0,19.187656487710314,30.861100070222065,13.366916251271519,fund_low_adv20,1,trend_break,True,False,False,False,False,False,False,False,False,1301.T,,4690.0,8.143067,0.7202915,575.95,6511.253,55704457216.0,,1754274600.0,1754620200.0,True,,,False,1754274600.0,2025-08-04,-257.0
6,True,46.75016982955349,False,False,True,False,0.22502632005524384,4177.0,4177.0,695536441.0,695.536441,4324.4140625,0.9659112054559414,-0.11398471290766232,0.09448031393517642,73.57031482813811,1.7613194835560957,-0.034088794544058554,-0.034088794544058554,13.674286858831053,23.129321053232815,34.5536937957609,fund_small_mcap,2,cross_sma25_down;macd_sell_like,False,True,True,False,False,False,False,False,False,1305.T,,4177.0,17.05686,,244.88681,,,,,,True,,,False,,,
6,True,47.039267297083136,False,False,True,False,0.044706216971396824,413.3999938964844,413.3999938964844,8005305802.110489,8005.305802110489,427.1927490234375,0.9677130401710157,-0.9100944090563424,0.1041108603001768,7.773616266053837,1.8804103485304733,-0.03228695982898433,-0.03228695982898433,13.423068309934848,22.234384783729144,33.076014357000325,fund_small_mcap,2,cross_sma25_down;macd_sell_like,False,True,True,False,False,False,False,False,False,1306.T,,413.4,17.175653,,24.068953,,,,,,True,,,False,,,
6,True,45.68288854003139,False,False,True,False,0.22780495401839237,4081.0,4081.0,1510230308.7,1510.2303087,4217.8017578125,0.9675656264405726,-0.11698480927038013,0.09402364988296452,72.6306755415105,1.7797274085153272,-0.032434373559427354,-0.032434373559427354,15.52465862846451,21.07320079229809,34.210248637379244,fund_small_mcap,2,cross_sma25_down;macd_sell_like,False,True,True,False,False,False,False,False,False,1308.T,,4081.0,17.13984,,238.10025,,,,,,True,,,False,,,
6,True,47.67225325884544,False,False,True,False,0.3116007493033269,55500.0,55500.0,3520437.0,3.520437,57750.0,0.961038961038961,-0.41608391608391604,0.025967135777045236,1318.4667416608268,2.3756157507402285,-0.038961038961038974,-0.038961038961038974,11.920662087934176,21.690016875779943,22.74839626542928,"fund_low_adv20,fund_small_mcap",1,macd_sell_like,False,False,True,False,False,False,False,False,False,1309.T,,55500.0,12.326726,,4502.412,,,,,,True,,,False,,,
6,True,49.56768019366919,False,False,True,True,0.23235959887111757,2055.0,2055.0,51841998.35,51.841998350000004,2099.0,0.9790376369699857,-0.10214245375901454,0.10140782674033977,38.94344733867903,1.8950582646559138,-0.020962363030014308,-0.020962363030014308,16.05070917857472,19.664319576252467,31.7251918169504,"fund_low_adv20,fund_small_mcap",1,macd_sell_like,False,False,True,False,False,False,False,False,False,1311.T,,2055.0,18.40795,,111.63655,,,,,,True,,,False,,,
6,True,44.298884404166046,False,False,True,True,0.19786941788635146,737.5,737.5,2071739.9963378906,2.0717399963378904,762.7805786132812,0.9668573383721426,-0.09737164059917913,0.09754672859446667,10.160438777266183,1.377686613866601,-0.02002075091785871,-0.033142661627857395,19.898386859645594,31.628463998625904,53.15887162366659,"fund_low_adv20,fund_small_mcap",0,,False,False,False,False,False,False,False,False,False,1319.T,,737.5,17.09083,,43.151794,,,,,,True,,,False,,,
4,True,32.29153005262101,False,False,True,True,0.33723818892809704,63640.0,63640.0,3766684253.5,3766.6842535,74755.28125,0.8513110904789754,-0.14868890952102465,0.09173382809652408,1985.0183449120102,3.1191363056442647,-0.12317971354195822,-0.14868890952102465,22.37679244151735,17.752580984226277,42.417688550128204,fund_small_mcap,3,macd_sell_like;trailing_stop;di_bear,False,False,True,False,True,False,True,False,False,1320.T,,63640.0,19.930325,,3193.124,,,,,,True,,,False,,,
4,True,32.37237237237237,False,False,True,True,0.33668956140354867,63770.0,63770.0,25898348168.0,25898.348168,75101.890625,0.8491131111254897,-0.1508868888745103,0.08997245131070519,2014.118272058134,3.1584103372402916,-0.12473372263318483,-0.1508868888745103,22.97846147699498,17.477446428985026,42.279095159663434,fund_small_mcap,3,macd_sell_like;trailing_stop;di_bear,False,False,True,False,True,False,True,False,False,1321.T,,63770.0,20.005295,,3187.6562,,,,,,True,,,False,,,
5,True,40.83175803402647,False,False,True,False,0.31435925223202005,11700.0,11700.0,4421537.25,4.42153725,12915.0,0.9059233449477352,-0.39619377162629754,0.026948624042447245,345.27906753779354,2.951103141348663,-0.06735751295336789,-0.09407665505226481,14.76880455088658,16.851076920402154,27.63414934827023,"fund_low_adv20,fund_small_mcap",1,macd_sell_like,False,False,True,False,False,False,False,False,False,1322.T,,11700.0,14.713461,,795.1902,,,,,,True,,,False,,,
