score,gc_multi,rsi,macd_buy_like,vol_surge,vol_quiet,vol_down,hurst,close,close_adj,adv20,adv20_m,hh252,pct_of_52w_high,max_dd_252,dev200,atr14,natr14,pullback_20d,pullback_60d,adx14,plus_di14,minus_di14,skip_reason,sell_score,sell_reason,sell_trend_break,sell_cross_sma25_down,sell_macd_sell_like,sell_rsi_reversal,sell_trailing_stop,sell_ext_dev200,sell_di_bear,sell_vol_distribution,sell_natr_spike,ticker,skip_reason_yahoo,mkt_price,pe_ttm,pbr,eps_ttm,bps,market_cap,earn_ts,earn_start_ts,earn_end_ts,market_risk_on,market_close,market_ma200,fund_ok,earn_ts_pick,next_earn_date,days_to_earnings
1,False,40.734265734265726,False,True,False,False,0.473848651642754,1097.0,1097.0,1378156525.0,1378.156525,2991.0,0.36676696756937477,-0.6332330324306252,-0.45262485592108215,84.97573822666345,7.746193092676705,-0.3257529194837123,-0.41211146838156487,37.53377940825094,15.561499523569916,40.98520947089718,"fund_neg_eps,fund_small_mcap",6,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution;natr_spike,True,False,True,False,True,False,True,True,True,2585.T,http_401,,,,,,,,,,True,,,False,,,
1,False,31.136950904392776,False,True,False,False,0.2738136303077447,2066.0,2066.0,398969630.0,398.96963,2598.0,0.7952270977675134,-0.39997370559627576,-0.035581215423652224,86.79350510702358,4.201040905470648,-0.20477290223248656,-0.20477290223248656,24.56075943961506,16.01854264122716,38.33690538795427,fund_neg_eps,6,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution;natr_spike,True,False,True,False,True,False,True,True,True,5461.T,,2066.0,-169.0671031096563,0.7559212,-12.22,2733.089,55970672640.0,,1746684000.0,1746684000.0,True,,,False,1746684000.0,2025-05-08,-216.0
3,False,28.90072073241997,False,True,False,False,0.0707941254249641,744.5999755859375,744.5999755859375,111140772.65487671,111.14077265487671,774.0,0.9620154723332526,-0.04331570298896392,-0.011127867588008877,7.416181648780965,0.9959954192779894,-0.037984527666747425,-0.037984527666747425,37.953597118494834,24.45516727644928,28.019442917449688,"fund_neg_eps,fund_low_adv20,fund_small_mcap",6,trend_break;cross_sma25_down;macd_sell_like;di_bear;vol_distribution;natr_spike,True,True,True,False,False,False,True,True,True,2512.T,http_401,,,,,,,,,,True,,,False,,,
2,False,36.07781830814661,False,True,False,False,0.1207601475013514,620.0,620.0,25183605.0,25.183605,3845.0,0.16124837451235371,-0.8387516254876463,-0.6623259208426602,354.1362310670026,57.11874694629074,-0.8387516254876463,-0.8387516254876463,29.84169214765445,35.92608776384758,46.525269321582506,"fund_low_adv20,fund_small_mcap",6,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution;natr_spike,True,False,True,False,True,False,True,True,True,7946.T,,620.0,39.215687,0.9074437,15.81,683.238,321388160.0,,1747638000.0,1747638000.0,True,,,False,1747638000.0,2025-05-19,-209.0
1,False,30.042918454935617,False,True,False,False,0.4457642959901256,724.0,724.0,23094825.0,23.094825,1340.0,0.5402985074626866,-0.6386449184441656,-0.2592441015776873,42.148190457505436,5.821573267611248,-0.2604698672114403,-0.2604698672114403,25.175563310975818,13.181421130627358,43.74916535438682,"fund_low_adv20,fund_small_mcap",6,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution;natr_spike,True,False,True,False,True,False,True,True,True,5587.T,,724.0,12.650708,1.66277,57.23,435.418,2497480704.0,,1747290600.0,1747290600.0,True,,,False,1747290600.0,2025-05-15,-211.0
2,False,29.12317327766179,False,True,False,False,0.24088598980060982,2034.0,2034.0,16028026682.5,16028.0266825,2315.0,0.8786177105831533,-0.43118071545482883,-0.023390366289623876,65.79350778888539,3.234685732000265,-0.1156521739130435,-0.1156521739130435,16.556442121346613,19.034662936940013,37.781033014853854,,5,trend_break;macd_sell_like;trailing_stop;vol_distribution;natr_spike,True,False,True,False,True,False,False,True,True,6902.T,,2034.0,16.001888,1.0351592,127.11,1964.915,5470289395712.0,1770100200.0,1777012200.0,1777012200.0,True,,,True,1777012200.0,2026-04-24,35.0
5,True,51.24423963133641,False,True,False,False,0.3650694474699384,11400.0,11400.0,13439537200.0,13439.5372,13910.0,0.8195542774982028,-0.5288909507217369,0.18687887921600765,636.714403306557,5.585214064092605,-0.18044572250179725,-0.18044572250179725,22.32579523187216,22.66339184342926,31.47248548639739,,5,macd_sell_like;trailing_stop;ext_dev200;di_bear;vol_distribution;natr_spike,False,False,True,False,True,True,True,True,True,6504.T,,11400.0,19.860973,2.232761,573.99,5105.786,1680344612864.0,1769668200.0,1776925800.0,1776925800.0,True,,,True,1776925800.0,2026-04-23,34.0
2,False,29.12412681354111,False,False,False,False,0.3218771762661331,2718.5,2718.5,11957536267.5,11957.5362675,3228.0,0.8421623296158612,-0.19521622775705616,-0.07944056981026992,83.83494103714985,3.0838676121813444,-0.15783767038413876,-0.15783767038413876,27.473504426161938,21.225953413246106,48.75934347820431,,5,trend_break;macd_sell_like;trailing_stop;di_bear;natr_spike,True,False,True,False,True,False,True,False,True,9201.T,,2718.5,9.67541,0.9608492,280.97,2829.268,1175371251712.0,1770100200.0,1777530600.0,1777530600.0,True,,,True,1777530600.0,2026-04-30,39.0
1,False,34.650450538845035,False,False,True,False,0.4094143235602556,952.5999755859375,952.5999755859375,8114651228.838806,8114.651228838806,1327.0067138671875,0.7178561838695247,-0.45623483149125255,-0.03698759443291488,28.924868068539066,3.0364128500788157,-0.13004568439640407,-0.13004568439640407,28.27875320348273,24.60053161998083,40.02820247805875,,5,trend_break;macd_sell_like;trailing_stop;di_bear;natr_spike,True,False,True,False,True,False,True,False,True,8113.T,,952.6,25.559431,2.0856185,37.27,456.747,1657452888064.0,,1778135400.0,1778135400.0,True,,,True,1778135400.0,2026-05-07,44.0
4,False,49.21780986762936,False,False,True,False,0.41200018006099626,1068.0,1068.0,5899551272.5,5899.5512725,1310.98291015625,0.8146559285602816,-0.27448901129393244,-0.004217483290348656,36.4137217974116,3.409524512866254,-0.13766653209527657,-0.13766653209527657,25.094254237877077,24.740159430977965,28.870174707941793,,5,trend_break;macd_sell_like;trailing_stop;di_bear;natr_spike,True,False,True,False,True,False,True,False,True,4612.T,,1068.0,13.933463,1.3782904,76.65,774.873,2481291264000.0,1770964200.0,1778740200.0,1778740200.0,True,,,True,1778740200.0,2026-05-14,49.0
2,False,36.900780379041244,False,False,True,False,0.5206981776090499,4222.0,4222.0,5414178145.0,5414.178145,5771.0,0.731588979379657,-0.2985617743891873,-0.10417753591457712,142.50055722948406,3.3751908391635257,-0.09863364645602046,-0.1437842222672886,24.88066113431399,18.88020698792206,26.88819147502836,,5,trend_break;cross_sma25_down;macd_sell_like;trailing_stop;di_bear,True,True,True,False,True,False,True,False,False,9024.T,,4222.0,5.8473215,1.9765714,722.04,2136.022,1072363601920.0,1770877800.0,1778653800.0,1778653800.0,True,,,True,1778653800.0,2026-05-13,48.0
1,False,32.039231712300776,False,False,False,False,0.3314410270549583,2251.5,2251.5,5088775580.0,5088.77558,2885.0,0.7804159445407279,-0.375119731107475,-0.08380110540621222,110.00566069908673,4.885883220034942,-0.21958405545927207,-0.21958405545927207,33.4612904134323,24.045974331502244,45.80225340500409,,5,trend_break;macd_sell_like;trailing_stop;di_bear;natr_spike,True,False,True,False,True,False,True,False,True,4151.T,,2251.5,17.57474,1.3193679,128.11,1706.499,1178633633792.0,1770618600.0,1777530600.0,1777530600.0,True,,,True,1777530600.0,2026-04-30,39.0
5,True,21.120689655172413,False,True,False,True,0.40555668715546916,1398.5,1398.5,2786258042.5,2786.2580425,1633.0,0.8563992651561543,-0.2088634888380888,0.13426423457785885,47.91616140867322,3.4262539441310844,-0.14360073484384572,-0.14360073484384572,33.74738674503416,19.898312703873252,47.52252440870115,,5,macd_sell_like;trailing_stop;di_bear;vol_distribution;natr_spike,False,False,True,False,True,False,True,True,True,6952.T,,1398.5,39.66251,1.3777769,35.26,1015.041,318922883072.0,1769668200.0,1778653800.0,1778653800.0,True,,,True,1778653800.0,2026-05-13,48.0
5,True,37.132352941176464,False,True,False,False,0.2300383826318688,3135.0,3135.0,1251243275.0,1251.243275,3855.0,0.8132295719844358,-0.5615794918291325,0.28771830620327954,157.74980955826533,5.031891851938288,-0.1867704280155642,-0.1867704280155642,31.9811224332666,18.412225221641094,34.19457465353877,"fund_neg_eps,fund_small_mcap",5,macd_sell_like;trailing_stop;ext_dev200;di_bear;vol_distribution;natr_spike,False,False,True,False,True,True,True,True,True,3186.T,http_401,,,,,,,,,,True,,,False,,,
5,True,40.22988505747126,False,True,False,False,0.41967241417702233,3345.0,3345.0,365562800.0,365.5628,4005.0,0.8352059925093633,-0.2850467648198798,0.21954860246714358,184.4381394648183,5.513845723910861,-0.16479400749063666,-0.16479400749063666,23.049263734653902,18.170711693715617,34.792345597498866,,5,macd_sell_like;trailing_stop;ext_dev200;di_bear;vol_distribution;natr_spike,False,False,True,False,True,True,True,True,True,7279.T,,3345.0,14.875923,0.7059838,224.86,4738.069,123648122880.0,,1757312100.0,1757744100.0,True,,,True,1757312100.0,2025-09-08,-129.0
5,True,51.901025950512974,False,True,False,False,0.28534153748209895,2621.0,2621.0,200133410.0,200.13341,3100.0,0.8454838709677419,-0.4724158117728462,0.18094782580974478,156.2751316420612,5.962423946663915,-0.1545161290322581,-0.1545161290322581,30.63825416690436,25.51749307729102,25.769144625281797,fund_small_mcap,5,macd_sell_like;trailing_stop;ext_dev200;di_bear;vol_distribution;natr_spike,False,False,True,False,True,True,True,True,True,6832.T,,2621.0,260.79602,0.6838756,10.05,3832.568,29352413184.0,,1753934400.0,1754280000.0,True,,,False,1753934400.0,2025-07-31,-156.0
4,True,33.633633633633636,False,True,False,False,0.2512534483048619,1055.0,1055.0,150042585.0,150.042585,1209.0,0.8726220016542597,-0.47874463605495987,0.06947149207084324,34.190939872995976,3.240847381326633,-0.12737799834574026,-0.12737799834574026,23.32358053795722,19.472352206512326,40.34769340869827,fund_low_adv20,5,macd_sell_like;trailing_stop;di_bear;vol_distribution;natr_spike,False,False,True,False,True,False,True,True,True,6339.T,,1055.0,17.778902,0.44645482,59.34,2363.061,55405056000.0,,1754377800.0,1754982600.0,True,,,False,1754377800.0,2025-08-05,-153.0
