score,gc_multi,rsi,macd_buy_like,vol_surge,vol_quiet,vol_down,hurst,close,close_adj,adv20,adv20_m,hh252,pct_of_52w_high,max_dd_252,dev200,atr14,natr14,pullback_20d,pullback_60d,adx14,plus_di14,minus_di14,skip_reason,sell_score,sell_reason,sell_trend_break,sell_cross_sma25_down,sell_macd_sell_like,sell_rsi_reversal,sell_trailing_stop,sell_ext_dev200,sell_di_bear,sell_vol_distribution,sell_natr_spike,ticker,skip_reason_yahoo,mkt_price,pe_ttm,pbr,eps_ttm,bps,market_cap,earn_ts,earn_start_ts,earn_end_ts,market_risk_on,market_close,market_ma200,fund_ok,earn_ts_pick,next_earn_date,days_to_earnings
0,False,13.246753246753244,False,True,False,False,0.36223990624519725,388.0,388.0,350623755.0,350.623755,698.0,0.5558739255014327,-0.44412607449856734,-0.3629579765706452,32.725730834737156,8.434466709983802,-0.4393063583815029,-0.44412607449856734,26.850577503794497,9.553385088063544,63.12726697815424,fund_neg_eps,6,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution;natr_spike,True,False,True,False,True,False,True,True,True,7412.T,,388.0,-49.48979591836735,7.2151146,-7.84,53.776,74936877056.0,,1754460000.0,1754892000.0,True,,,False,1754460000.0,2025-08-06,-226.0
2,False,19.072164948453604,False,True,False,False,0.2876357755231323,680.0,680.0,93721140.0,93.72114,828.0,0.821256038647343,-0.17874396135265702,-0.13666565374303918,18.65025096645257,2.74268396565479,-0.16971916971916967,-0.16971916971916967,32.04683163200612,9.755762802432344,45.70274310723813,"fund_low_adv20,fund_small_mcap",6,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution;natr_spike,True,False,True,False,True,False,True,True,True,2198.T,,680.0,8.703444,1.6507299,78.13,411.939,19839465472.0,,1749708000.0,1749708000.0,True,,,False,1749708000.0,2025-06-12,-265.0
0,False,13.492063492063494,False,True,False,False,0.329020705129097,410.0,410.0,20725540.0,20.72554,717.0,0.5718270571827058,-0.42817294281729423,-0.2685950781800506,15.781156508752174,3.8490625631102864,-0.20849420849420852,-0.24354243542435428,45.45178491914003,5.4538391524261165,40.7518677341101,"fund_neg_eps,fund_low_adv20,fund_small_mcap",6,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution;natr_spike,True,False,True,False,True,False,True,True,True,2138.T,,410.0,-8.333333333333332,0.44811094,-49.2,914.952,3922765312.0,,1754375400.0,1754980200.0,True,,,False,1754375400.0,2025-08-05,-227.0
0,False,11.510791366906474,False,True,False,False,0.19505258742152276,381.0,381.0,6406780.0,6.40678,831.0,0.4584837545126354,-0.5415162454873645,-0.3521014190849495,15.771890044511593,4.1396036862235155,-0.2410358565737052,-0.2905027932960894,36.756559325428015,7.850452004882557,54.33337998271463,"fund_low_adv20,fund_small_mcap",6,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution;natr_spike,True,False,True,False,True,False,True,True,True,7369.T,,381.0,23.076923,0.7354332,16.51,518.062,1792147456.0,,1747195200.0,1747195200.0,True,,,False,1747195200.0,2025-05-14,-286.0
1,False,32.264957264957275,False,True,False,False,0.4542208546854927,2033.0,2033.0,4985190.0,4.98519,2512.75244140625,0.8090729379063865,-0.2414201328885449,-0.008661793720019517,48.3219415579524,2.37687858130607,-0.08423423423423426,-0.09200535953550693,22.77607543554275,16.388320104784697,30.38343724018079,"fund_low_adv20,fund_small_mcap",6,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution;natr_spike,True,False,True,False,True,False,True,True,True,2872.T,,2033.0,249.44786,1.9029238,8.15,1068.356,2853102080.0,,1744354800.0,1744354800.0,True,,,False,1744354800.0,2025-04-11,-309.0
1,False,46.59340659340659,False,False,True,False,0.6092167743147188,170.0,170.0,6320084090.0,6320.08409,924.0,0.18398268398268397,-0.8906926406926406,-0.49766562259913716,37.838064855768636,22.257685209275667,-0.5224719101123596,-0.5224719101123596,25.788609362887303,24.135205107420283,26.84949039699828,"fund_neg_eps,fund_small_mcap",5,trend_break;macd_sell_like;trailing_stop;di_bear;natr_spike,True,False,True,False,True,False,True,False,True,8105.T,,170.0,-18.358531317494602,2.6931973,-9.26,63.122,10957246464.0,,1754980200.0,1755498600.0,True,,,False,1754980200.0,2025-08-12,-222.0
1,False,38.16534541336353,False,True,False,False,0.5671074982166006,3574.0,3574.0,1553998550.0,1553.99855,5309.57958984375,0.673122973207974,-0.326877026792026,-0.17756805924139396,90.65129548282769,2.5364100582772156,-0.08476312419974397,-0.2084163898117386,24.807461964441263,19.20250128103196,40.654316007977684,,5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,3397.T,,3574.0,67.895134,3.3963408,52.64,1052.309,314217365504.0,1778826600.0,1786602600.0,1786602600.0,True,,,True,1786602600.0,2026-08-13,40.0
4,False,53.05343511450381,False,False,False,False,0.40191844338644167,3165.0,3165.0,961926240.0,961.92624,3888.0244140625,0.8140380982569423,-0.25365794204308756,-0.05279021531731287,93.99019053953961,2.9696742666521203,-0.08578856152513004,-0.08578856152513004,20.952342802204125,22.212231663423857,30.646968885779486,,5,trend_break;cross_sma25_down;macd_sell_like;trailing_stop;di_bear,True,True,True,False,True,False,True,False,False,4544.T,,3165.0,26.100939,1.2782941,121.26,2475.956,175612182528.0,1778740200.0,1786084200.0,1786084200.0,True,,,True,1786084200.0,2026-08-07,36.0
0,False,33.82352941176471,False,True,False,True,0.34227229592363934,280.0,280.0,654267082.5,654.2670825,577.0,0.4852686308492201,-0.5190947666195191,-0.2935715006559694,8.69843710033023,3.1065846786893676,-0.11949685534591192,-0.30000000000000004,30.916089398411174,18.50594058824315,39.53924362510773,"fund_neg_eps,fund_small_mcap",5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,1571.T,,280.0,,,,,,,,,True,,,False,,,
0,False,29.454545454545453,False,False,True,False,0.2625736163564332,451.0,451.0,341121200.0,341.1212,1282.0,0.35179407176287053,-0.6794041450777202,-0.41403458625125056,31.545657257785134,6.994602496182957,-0.30077519379844964,-0.30508474576271183,21.12455961606667,16.380963063461664,38.10097719349884,fund_small_mcap,5,trend_break;macd_sell_like;trailing_stop;di_bear;natr_spike,True,False,True,False,True,False,True,False,True,4165.T,,451.0,24.286484,3.5632174,18.57,126.571,18525173760.0,,1747290600.0,1747290600.0,True,,,False,1747290600.0,2025-05-15,-285.0
1,False,21.393034825870657,False,True,False,False,0.3937492837602416,370.0,370.0,268745420.0,268.74542,600.9251708984375,0.6157172605148433,-0.4197835714339401,-0.21533244147545683,29.48733290371206,7.969549433435691,-0.27450980392156865,-0.27450980392156865,26.479201180154956,27.674247194252516,20.74124649611371,fund_small_mcap,5,trend_break;macd_sell_like;trailing_stop;vol_distribution;natr_spike,True,False,True,False,True,False,False,True,True,3565.T,,370.0,7.705123,2.5611207,48.02,144.468,15893998592.0,,1750053600.0,1750053600.0,True,,,False,1750053600.0,2025-06-16,-263.0
2,False,35.66433566433567,False,False,True,False,0.4508783991950059,318.0,318.0,241181350.0,241.18135,571.0,0.5569176882661997,-0.4851138353765324,-0.17946506061182566,32.49020836826439,10.217046656686914,-0.26728110599078336,-0.26728110599078336,22.746941989538822,25.441550581182536,34.98559824867187,fund_small_mcap,5,trend_break;cross_sma25_down;macd_sell_like;trailing_stop;di_bear,True,True,True,False,True,False,True,False,False,3997.T,,318.0,214.86487,4.746481,1.48,66.997,12991396864.0,,1747290600.0,1747290600.0,True,,,False,1747290600.0,2025-05-15,-285.0
0,False,28.994082840236686,False,True,False,False,0.29799454396818026,143.0,143.0,198673135.0,198.673135,357.0,0.4005602240896359,-0.695364238410596,-0.3966372017467986,21.31593178136955,14.906246000957726,-0.4163265306122449,-0.46240601503759393,19.475456703481044,16.115044971409397,33.44963031700815,"fund_neg_eps,fund_low_adv20,fund_small_mcap",5,trend_break;macd_sell_like;trailing_stop;vol_distribution;natr_spike,True,False,True,False,True,False,False,True,True,2345.T,,143.0,-4.277594974573736,6.222261,-33.43,22.982,2656928000.0,,1745826300.0,1745826300.0,True,,,False,1745826300.0,2025-04-28,-298.0
2,False,18.863049095607238,False,True,False,True,0.23872045995186286,2051.0,2051.0,172555920.0,172.55592,2400.0,0.8545833333333334,-0.22159029596937463,-0.02173217380389414,48.42454103426222,2.361021015809957,-0.14541666666666664,-0.14541666666666664,26.12400651589135,15.34279374064431,33.42041064824913,fund_low_adv20,5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,4559.T,,2051.0,10.690086,0.8340423,191.86,2459.108,90406846464.0,,1753858800.0,1754290800.0,True,,,False,1753858800.0,2025-07-30,-231.0
1,False,35.294117647058826,False,True,False,False,0.33760874989324785,1196.0,1196.0,124276438.2,124.2764382,2457.0,0.48677248677248675,-0.5184692179700499,-0.29103238962393896,34.90930452239158,2.918838170768527,-0.11603843311160389,-0.29647058823529415,30.94172950000958,20.717779675536782,42.638574877122515,"fund_neg_eps,fund_low_adv20,fund_small_mcap",5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,1456.T,,1196.0,,,,,,,,,True,,,False,,,
0,False,19.875776397515523,False,True,False,False,0.33366580643123045,400.0,400.0,110421875.0,110.421875,869.0,0.46029919447640966,-0.6635514018691588,-0.3009437259699407,21.019339367042285,5.254834841760571,-0.23076923076923073,-0.32318104906937395,20.372735823679157,17.033228811097068,31.176623084760468,"fund_neg_eps,fund_low_adv20,fund_small_mcap",5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,4813.T,,400.0,-4.4189129474149365,2.2097492,-90.52,181.016,14987236352.0,,1741932000.0,1742191200.0,True,,,False,1741932000.0,2025-03-14,-329.0
