score,gc_multi,rsi,macd_buy_like,vol_surge,vol_quiet,vol_down,hurst,close,close_adj,adv20,adv20_m,hh252,pct_of_52w_high,max_dd_252,dev200,atr14,natr14,pullback_20d,pullback_60d,adx14,plus_di14,minus_di14,skip_reason,sell_score,sell_reason,sell_trend_break,sell_cross_sma25_down,sell_macd_sell_like,sell_rsi_reversal,sell_trailing_stop,sell_ext_dev200,sell_di_bear,sell_vol_distribution,sell_natr_spike,ticker,price_date,bar_is_current,skip_reason_yahoo,mkt_price,pe_ttm,pbr,eps_ttm,bps,market_cap,earn_ts,earn_start_ts,earn_end_ts,market_risk_on,market_close,market_ma200,fund_ok,earn_ts_pick,next_earn_date,days_to_earnings,earn_date_raw_stale,earn_date_source,earn_date_lookup_error
7,True,51.698113207547166,True,False,False,False,0.4160389626993159,2528.0,2528.0,278351805.0,278.351805,3115.62939453125,0.8113930380928186,-0.2380351770441647,0.0083715073359913,66.45440579294066,2.6287344063663234,-0.0288129081828659,-0.1082892416225749,13.923247494954596,29.31416453701959,21.27333284779237,,0,,False,False,False,False,False,False,False,False,False,1938.T,2026-09-04,True,,2528.0,11.025339,0.92532474,229.29,2732.014,62645223424.0,,,,True,,,True,,,,True,unknown_stale_rejected,
7,True,40.30612244897959,False,False,True,True,0.3232003363127402,2533.0,2533.0,207531025.0,207.531025,2632.0,0.962386018237082,-0.1544468102303714,0.0814415813130395,51.752041521566575,2.0431125748743217,-0.0246438197920677,-0.0376139817629179,14.896453620106834,14.939891299863875,16.207994131736484,,0,,False,False,False,False,False,False,False,False,False,9324.T,2026-09-04,True,,2533.0,10.798943,0.6976341,234.56,3630.843,72331812864.0,,,,True,,,True,,,,True,unknown_stale_rejected,
7,True,54.929577464788736,False,False,True,True,0.5497524480160823,3365.0,3365.0,205528900.0,205.5289,3675.0,0.9156462585034012,-0.3718893881524928,0.1128241270305585,88.74601582724985,2.6373258789673057,-0.0587412587412587,-0.0843537414965986,23.33396957747236,26.23180591227475,24.55934972882165,,1,macd_sell_like,False,False,True,False,False,False,False,False,False,9828.T,2026-09-04,True,,3365.0,17.035387,2.9914062,197.53,1124.889,59424305152.0,,,,True,,,True,,,,True,unknown_stale_rejected,
6,True,42.35015772870662,False,False,True,True,0.339828971980234,5377.0,5377.0,56178995405.0,56178.995405,5784.69091796875,0.9295224371102774,-0.2283079488078336,0.0751344150261217,154.45265582478362,2.8724689571282056,-0.0676261487775272,-0.0676261487775272,20.935757109041333,27.256935808094024,21.457970774875548,,1,macd_sell_like,False,False,True,False,False,False,False,False,False,6501.T,2026-09-04,True,,5377.0,30.443892,3.6685717,176.62,1465.693,24068208197632.0,1785306600.0,1793255400.0,1793255400.0,True,,,True,1793255400.0,2026-10-29,39.0,False,,
6,True,79.63737796373779,True,False,False,False,0.4237934876003683,2204.0,2204.0,26665388027.5,26665.3880275,2245.78662109375,0.9813933253046992,-0.1922652032201794,0.1153388553529377,51.173100767784206,2.3218285284838567,-0.0036166365280289,-0.0036166365280289,31.66477408968801,36.74415899224826,10.417971702358708,,0,,False,False,False,False,False,False,False,False,False,8001.T,2026-09-04,True,,2204.0,17.271374,2.2763398,127.61,968.221,15405767720960.0,1785738600.0,1793773800.0,1793773800.0,True,,,True,1793773800.0,2026-11-04,43.0,False,,
6,True,49.45200929923614,False,False,True,False,0.4955711974351974,5231.0,5231.0,18085467020.0,18085.46702,6100.0,0.8575409836065574,-0.3534426229508196,0.1337834134646585,307.28162963631,5.874242585285987,-0.1365137008913832,-0.1365137008913832,35.19608471252188,28.492766558219056,20.500924115350735,,2,macd_sell_like;trailing_stop,False,False,True,False,True,False,False,False,False,5711.T,2026-09-04,True,,5231.0,17.391449,0.88220614,300.78,5929.453,683573706752.0,1794378600.0,1794378600.0,1794378600.0,True,,,True,1794378600.0,2026-11-11,48.0,False,,
6,True,54.92700729927007,False,False,True,True,0.3743988202227209,4615.0,4615.0,14336439470.0,14336.43947,4836.39306640625,0.9542235167062716,-0.1874619444674689,0.0456823909144092,80.79294667252815,1.7506597328825166,-0.0284210526315789,-0.0284210526315789,28.50766741352704,27.197613465567876,18.66533362170224,,1,macd_sell_like,False,False,True,False,False,False,False,False,False,7751.T,2026-09-04,True,,4615.0,11.778668,1.1251067,391.81,4101.833,3894843801600.0,1785133800.0,1792996200.0,1792996200.0,True,,,True,1792996200.0,2026-10-26,36.0,False,,
6,True,50.26315789473684,False,False,True,True,0.4198792448614807,3495.0,3495.0,12659952265.0,12659.952265,3738.0,0.934991974317817,-0.1543881818083069,0.1111463347271402,75.74382143469455,2.167205191264508,-0.065008025682183,-0.065008025682183,28.10871852906633,29.37366347050433,25.77966585917475,,1,macd_sell_like,False,False,True,False,False,False,False,False,False,4452.T,2026-09-04,True,,3495.0,25.044786,2.8247194,139.55,1237.291,3162129301504.0,1793860200.0,1793860200.0,1793860200.0,True,,,True,1793860200.0,2026-11-05,44.0,False,,
6,True,48.93617021276596,False,False,True,False,0.2912239724750657,6401.0,6401.0,8209354810.0,8209.35481,7172.0,0.8924986056887897,-0.1160961224055832,0.0581800816469249,121.60530617785936,1.8997860674560123,-0.0640444509431203,-0.1075013943112103,18.03268841693932,17.693900667597784,22.452744204270207,,0,,False,False,False,False,False,False,False,False,False,9735.T,2026-09-04,True,,6401.0,23.364725,1.9640994,273.96,3259.0,2553546014720.0,1786084200.0,1794292200.0,1794292200.0,True,,,True,1794292200.0,2026-11-10,47.0,False,,
6,True,49.69604863221885,False,False,False,False,0.3396062767891314,1175.5,1175.5,7870649425.0,7870.649425,1351.4073486328125,0.8698339558307316,-0.2667643657432135,0.0313496182026271,37.01496966760028,3.148870239693771,-0.0758647798742138,-0.0758647798742138,19.57186364102801,23.48960104413148,18.780599861836457,,1,macd_sell_like,False,False,True,False,False,False,False,False,False,7261.T,2026-09-04,True,,1175.5,21.1535,0.38656688,55.57,3040.871,741705515008.0,1785825000.0,1793860200.0,1793860200.0,True,,,True,1793860200.0,2026-11-05,44.0,False,,
6,True,50.85784313725491,True,False,True,True,0.460743004863104,4952.0,4952.0,7546602205.0,7546.602205,5176.0,0.9567233384853168,-0.1799751594108776,0.1988971254495499,114.57845760272096,2.313781454012944,-0.01078705553336,-0.0432766615146831,16.315872487182958,18.027168109271894,14.448681691540758,,0,ext_dev200,False,False,False,False,False,True,False,False,False,8795.T,2026-09-04,True,,4952.0,17.700886,1.4196653,279.76,3488.146,2359337943040.0,1794551400.0,1794551400.0,1794551400.0,True,,,True,1794551400.0,2026-11-13,50.0,False,,
6,True,52.28161668839635,False,True,False,True,0.2683940593561443,2239.0,2239.0,7158916425.0,7158.916425,2294.0,0.9760244115082825,-0.2128910733165111,0.1627548332210595,56.81940326715936,2.537713410770851,-0.023549934583515,-0.0239755884917175,10.370713685993543,25.81279298942634,27.5039798533606,,0,,False,False,False,False,False,False,False,False,False,8697.T,2026-09-04,True,,2239.0,36.495518,7.1131077,61.35,314.771,2280289992704.0,1785220200.0,1793255400.0,1793255400.0,True,,,True,1793255400.0,2026-10-29,39.0,False,,
6,True,36.57056145675266,False,False,True,True,0.3714752452690277,2999.5,2999.5,6074152242.5,6074.1522425,3328.84814453125,0.9010624305370268,-0.2184984453935404,0.0121831522960431,52.36939525420618,1.745937498056549,-0.0447452229299363,-0.0687674635206457,14.580581333693342,15.298787996042536,26.225787362963683,,0,,False,False,False,False,False,False,False,False,False,9202.T,2026-09-04,True,,2999.5,9.267728,0.93586737,323.65,3205.048,1297895129088.0,1785306600.0,1793255400.0,1793255400.0,True,,,True,1793255400.0,2026-10-29,39.0,False,,
6,True,53.02491103202847,False,False,True,False,0.4572056568932375,1394.0,1394.0,5875785115.0,5875.785115,1518.0,0.9183135704874836,-0.1701285855588525,0.0222400700814253,22.099506902182668,1.5853304807878523,-0.0362945039751123,-0.0816864295125164,11.656474193741817,22.82090190432038,26.182582604706685,,0,,False,False,False,False,False,False,False,False,False,8593.T,2026-09-04,True,,1394.0,14.925054,0.99471176,93.4,1401.411,1998716796928.0,1794465000.0,1794465000.0,1794465000.0,True,,,True,1794465000.0,2026-11-12,49.0,False,,
6,True,46.45776566757493,False,False,True,True,0.4373412194835018,3003.0,3003.0,5651355480.0,5651.35548,3167.8994140625,0.947946764556191,-0.2288265248715369,0.0662961077974741,56.19700693775543,1.8713622023894585,-0.0192684519921619,-0.035645472061657,9.995294552451671,20.62704168165664,24.17224381503298,,0,,False,False,False,False,False,False,False,False,False,9201.T,2026-09-04,True,,3003.0,9.633955,0.89182514,311.71,3367.252,1290772676608.0,1785738600.0,1793255400.0,1793255400.0,True,,,True,1793255400.0,2026-10-29,39.0,False,,
6,True,46.78111587982833,False,False,True,False,0.2658060942259653,3650.0,3650.0,5250824600.0,5250.8246,4300.0,0.8488372093023255,-0.4842443778154054,0.2032766534205468,221.10455309932647,6.057658989022644,-0.1511627906976744,-0.1511627906976744,33.175730843611056,27.847540535349367,18.80071247503746,,1,trailing_stop;ext_dev200,False,False,False,False,True,True,False,False,False,3778.T,2026-09-04,True,,3650.0,692.5996,4.7494564,5.27,768.509,146090016768.0,,,,True,,,True,,,,True,unknown_stale_rejected,
6,True,43.80445304937076,False,False,True,False,0.3718214076898598,7902.0,7902.0,5193988910.0,5193.98891,8647.0,0.913842951312594,-0.1672998322135872,0.1921782217516359,244.59242606400252,3.095323032953715,-0.0508108108108108,-0.086157048687406,21.545862311777498,22.26775532398418,19.02532650277581,,1,macd_sell_like;ext_dev200,False,False,True,False,False,True,False,False,False,4021.T,2026-09-04,True,,7902.0,21.692104,4.198854,364.28,1881.942,1054112808960.0,1794205800.0,1794205800.0,1794205800.0,True,,,True,1794205800.0,2026-11-09,46.0,False,,
6,True,48.60288307340401,False,False,True,True,0.3543686622528393,968.9000244140624,968.9000244140624,4972772866.072693,4972.7728660726925,1082.295654296875,0.895226753029438,-0.4562348075067315,0.0313448521772312,21.185278842173236,2.1865288789712776,-0.059776783683588,-0.0776772732850428,10.553228804352752,21.584621593334404,28.73904272734002,,1,macd_sell_like,False,False,True,False,False,False,False,False,False,8113.T,2026-09-04,True,,968.9,26.010738,2.0543299,37.25,471.638,1667283419136.0,1793946600.0,1793946600.0,1793946600.0,True,,,True,1793946600.0,2026-11-06,45.0,False,,
