score,gc_multi,rsi,macd_buy_like,vol_surge,vol_quiet,vol_down,hurst,close,close_adj,adv20,adv20_m,hh252,pct_of_52w_high,max_dd_252,dev200,atr14,natr14,pullback_20d,pullback_60d,adx14,plus_di14,minus_di14,skip_reason,sell_score,sell_reason,sell_trend_break,sell_cross_sma25_down,sell_macd_sell_like,sell_rsi_reversal,sell_trailing_stop,sell_ext_dev200,sell_di_bear,sell_vol_distribution,sell_natr_spike,ticker,price_date,bar_is_current,skip_reason_yahoo,mkt_price,pe_ttm,pbr,eps_ttm,bps,market_cap,earn_ts,earn_start_ts,earn_end_ts,market_risk_on,market_close,market_ma200,fund_ok,earn_ts_pick,next_earn_date,days_to_earnings
3,False,36.58536585365854,False,True,False,True,0.2996282116585065,329.0,329.0,18939800.0,18.9398,410.738037109375,0.8009971570088381,-0.3258759122720193,-0.06179686621281466,10.176812543967147,3.09325609239123,-0.10840108401084014,-0.13192612137203164,23.26183099014476,17.063282643149503,35.284936682583066,"fund_low_adv20,fund_small_mcap",6,trend_break;cross_sma25_down;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,True,True,False,True,False,True,True,False,2438.T,2026-09-09,True,,329.0,17.370644,0.9247548,18.94,355.77,4935412224.0,,1749553140.0,1749553140.0,True,,,False,1749553140.0,2025-06-10,-326.0
3,False,42.1875,False,False,True,False,0.4724694284813837,2971.0,2971.0,70837922287.5,70837.9222875,3886.135986328125,0.7645126188204224,-0.30882501038315224,-0.06142726714931512,76.29822958875408,2.5680992793252804,-0.083872957138452,-0.083872957138452,24.31264624425281,22.58617818980766,25.818388521733315,,5,trend_break;cross_sma25_down;macd_sell_like;trailing_stop;di_bear,True,True,True,False,True,False,True,False,False,7203.T,2026-09-09,True,,2971.0,8.453069,0.9429962,351.47,3150.596,35182088290304.0,1785825000.0,1793860200.0,1793860200.0,True,,,True,1793860200.0,2026-11-05,41.0
1,False,24.90613266583229,False,True,False,False,0.22786713072203343,2224.0,2224.0,4067431195.0,4067.431195,2845.378662109375,0.7816182884956598,-0.2843939177849645,-0.1056942899890081,78.06232831416227,3.50999677671593,-0.17231112765165613,-0.18698592579053186,20.45036993994575,13.450142725696137,45.56620826757807,,5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,4151.T,2026-09-09,True,,2224.0,14.30317,1.2710097,155.49,1749.79,1164456361984.0,1793601000.0,1793601000.0,1793601000.0,True,,,True,1793601000.0,2026-11-02,38.0
1,False,19.86666666666666,False,True,False,True,0.21109076218876346,1740.0,1740.0,3087320352.5,3087.3203525,2326.5,0.7479045776918117,-0.25209542230818827,-0.1029299229582964,67.53798354023169,3.8814933069098676,-0.14935223661696406,-0.24265505984766045,23.161302880589812,11.699862959028039,34.26576908512738,fund_neg_eps,5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,7731.T,2026-09-09,True,,1740.0,-6.653919694072658,0.96604574,-261.5,1801.157,573185196032.0,1785997800.0,1793860200.0,1793860200.0,True,,,False,1793860200.0,2026-11-05,41.0
1,False,17.766497461928935,False,True,False,False,0.3670716920351247,2950.0,2950.0,1254070575.0,1254.070575,4235.0,0.6965761511216056,-0.30342384887839435,-0.12374164057025361,127.93340626614324,4.336725636140449,-0.18620689655172418,-0.30342384887839435,23.754648975145685,11.583233992080153,39.10986777056219,,5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,3186.T,2026-09-09,True,,2950.0,13.285894,2.7273073,222.04,1081.653,231256522752.0,1791181800.0,1791181800.0,1791181800.0,True,,,True,1791181800.0,2026-10-05,18.0
4,True,26.483050847457633,False,True,False,False,0.37204661140840534,1264.0,1264.0,1187511125.0,1187.511125,1598.0,0.7909887359198998,-0.20901126408010018,0.14883783061690004,56.971243296113315,4.507218615198838,-0.20901126408010018,-0.20901126408010018,43.87774969311037,22.65135447045101,37.97783367138562,,5,macd_sell_like;trailing_stop;di_bear;vol_distribution;natr_spike,False,False,True,False,True,False,True,True,True,6523.T,2026-09-09,True,,1264.0,326.615,0.9489212,3.87,1332.039,159915458560.0,1794378600.0,1794378600.0,1794378600.0,True,,,True,1794378600.0,2026-11-11,45.0
4,False,37.56756756756757,False,False,True,False,0.15359256151921052,1118.0,1118.0,999077545.0,999.077545,1338.0296630859375,0.8355569617354547,-0.24142189967666683,-0.02903309833609924,64.11971162384205,5.735215708751525,-0.13198757763975155,-0.13198757763975155,33.91243208577112,38.9647477786308,16.790663134331137,fund_small_mcap,5,trend_break;cross_sma25_down;macd_sell_like;trailing_stop;natr_spike,True,True,True,False,True,False,False,False,True,6730.T,2026-09-09,True,,1118.0,9.788985,0.8616285,114.21,1297.543,12040471552.0,,1754289000.0,1754634600.0,True,,,False,1754289000.0,2025-08-04,-287.0
3,False,49.30555555555555,False,False,True,False,0.6236267915446982,3470.0,3470.0,460077525.0,460.077525,4438.1953125,0.7818493229053898,-0.3463559407064738,0.02965440614651582,84.34722491732708,2.430755761306256,-0.08684210526315794,-0.08684210526315794,35.04216683111663,23.247048383140292,27.498755673431802,,5,trend_break;cross_sma25_down;macd_sell_like;trailing_stop;di_bear,True,True,True,False,True,False,True,False,False,5161.T,2026-09-09,True,,3470.0,11.812766,1.4445393,293.75,2402.15,125804740608.0,,1747204200.0,1747204200.0,True,,,True,1747204200.0,2025-05-14,-345.0
0,False,31.561461794019934,False,False,True,False,0.39927852316666584,637.0,637.0,444418450.0,444.41845,1155.0,0.5515151515151515,-0.6794041450777202,-0.01172126505883897,34.09455337988464,5.352363167956772,-0.14839572192513373,-0.14839572192513373,27.4872895566419,28.23739772889791,32.4802146849273,fund_small_mcap,5,trend_break;cross_sma25_down;macd_sell_like;trailing_stop;di_bear,True,True,True,False,True,False,True,False,False,4165.T,2026-09-09,True,,637.0,34.24731,5.0794616,18.6,125.407,26171019264.0,,1747290600.0,1747290600.0,True,,,False,1747290600.0,2025-05-15,-344.0
1,False,20.444444444444443,False,True,False,False,0.3140311385637543,2098.0,2098.0,360085195.0,360.085195,2941.836669921875,0.7131599185809713,-0.2935666403997308,-0.10981891503423846,76.89459060716447,3.6651377791784783,-0.17173312277931307,-0.17173312277931307,25.959158300430992,17.14052117842051,41.23427022914503,,5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,3854.T,2026-09-09,True,,2098.0,12.562122,4.1886616,167.01,500.876,52449484800.0,,1756966200.0,1757311800.0,True,,,True,1756966200.0,2025-09-04,-264.0
