score,gc_multi,rsi,macd_buy_like,vol_surge,vol_quiet,vol_down,hurst,close,close_adj,adv20,adv20_m,hh252,pct_of_52w_high,max_dd_252,dev200,atr14,natr14,pullback_20d,pullback_60d,adx14,plus_di14,minus_di14,skip_reason,sell_score,sell_reason,sell_trend_break,sell_cross_sma25_down,sell_macd_sell_like,sell_rsi_reversal,sell_trailing_stop,sell_ext_dev200,sell_di_bear,sell_vol_distribution,sell_natr_spike,ticker,skip_reason_yahoo,mkt_price,pe_ttm,pbr,eps_ttm,bps,market_cap,earn_ts,earn_start_ts,earn_end_ts,market_risk_on,market_close,market_ma200,fund_ok,earn_ts_pick,next_earn_date,days_to_earnings
6,True,36.0,False,False,True,False,0.2881844294935998,5050.0,5050.0,259643850.0,259.64385,5440.0,0.9283088235294118,-0.17466739433844714,0.052818112641114245,117.00718248176437,2.3169739105299874,-0.0716911764705882,-0.0716911764705882,34.25027194117289,21.035606331642647,34.67366463271339,,3,macd_sell_like;di_bear;natr_spike,False,False,True,False,False,False,True,False,True,1301.T,,5050.0,8.76447,0.81069785,576.19,6229.201,59980562432.0,,1754274600.0,1754620200.0,True,,,True,1754274600.0,2025-08-04,-160.0
6,True,37.87185354691076,False,True,False,False,0.10844395363689116,3833.0,3833.0,817972475.0,817.972475,4176.0,0.9178639846743295,-0.1940832853371769,0.12462099094014456,89.93156982867123,2.346244973354324,-0.0821360153256705,-0.0821360153256705,23.284031270079403,24.42979462960444,36.848595071649754,,4,trailing_stop;di_bear;vol_distribution;natr_spike,False,False,False,False,True,False,True,True,True,1305.T,,3833.0,15.692665,,244.25424,,10086730694656.0,,,,True,,,True,,,
6,True,37.570303712036,False,False,True,False,0.10427250362313284,3790.0,3790.0,11135233508.5,11135.2335085,4131.0,0.9174534011135318,-0.2008870118376953,0.12361270395716484,89.87969894984815,2.371496014507867,-0.0825465988864682,-0.0825465988864682,23.224545269931365,23.91306883414191,36.80865161563399,fund_small_mcap,3,trailing_stop;di_bear;natr_spike,False,False,False,False,True,False,True,False,True,1306.T,,3790.0,15.685645,,241.6222,,,,,,True,,,False,,,
6,True,38.34254143646409,False,False,True,False,0.10481687043787682,3744.0,3744.0,1386708916.9,1386.7089169,4086.0,0.9162995594713657,-0.2026489622887172,0.12330577133255671,88.49210050309901,2.3635710604460205,-0.08370044052863435,-0.08370044052863435,23.27439699843809,24.181731745076572,36.717090655713264,fund_small_mcap,3,trailing_stop;di_bear;natr_spike,False,False,False,False,True,False,True,False,True,1308.T,,3744.0,15.665343,,238.99892,,,,,,True,,,False,,,
6,True,47.103658536585364,False,False,True,True,0.2560224879973246,54020.0,54020.0,12650433.5,12.6504335,57490.0,0.9396416768133589,-0.5023310023310024,0.07759179578019682,965.0082665967199,1.786390719357127,-0.02736766294562476,-0.06035832318664114,15.37639045423885,16.295261727391814,25.42070918968192,"fund_neg_eps,fund_low_adv20,fund_small_mcap",1,macd_sell_like,False,False,True,False,False,False,False,False,False,1309.T,,54020.0,,,,,,,,,True,,,False,,,
6,True,38.829787234042556,False,False,True,False,0.10783828681266569,1857.0,1857.0,61429626.05,61.429626049999996,2007.0,0.9252615844544095,-0.24569899683167518,0.09879165045327687,44.619299106882586,2.402762472099224,-0.07289066400399402,-0.07473841554559046,20.992031821171125,22.454172751528965,36.78739447651525,"fund_low_adv20,fund_small_mcap",1,di_bear,False,False,False,False,False,False,True,False,False,1311.T,,1857.0,16.15173,,114.972206,,,,,,True,,,False,,,
5,True,52.847284922814744,False,False,True,False,0.16844657233981689,700.2000122070312,700.2000122070312,1577189.9932861328,1.5771899932861329,734.2999877929688,0.9535612472384355,-0.11882992658996772,0.14442121515963824,15.150020659764404,2.163670436395955,-0.046438752761564506,-0.046438752761564506,22.166502008824924,29.919108430488993,32.553658876768424,"fund_low_adv20,fund_small_mcap",2,di_bear;natr_spike,False,False,False,False,False,False,True,False,True,1319.T,,700.2,16.764437,,41.766987,,,,,,True,,,False,,,
5,True,37.070777855641204,False,False,True,False,0.2079946975076042,55630.0,55630.0,3554011544.5,3554.0115445,60950.0,0.9127153404429861,-0.24861625815300603,0.15052722154072806,1481.3887931889667,2.6629314995307687,-0.08728465955701392,-0.08728465955701392,21.42525619490327,25.541282108759717,38.48686760299056,fund_small_mcap,3,trailing_stop;di_bear;natr_spike,False,False,False,False,True,False,True,False,True,1320.T,,55630.0,19.837324,,2804.3096,,,,,,True,,,False,,,
6,True,36.820083682008374,False,False,True,False,0.2103719318623378,55760.0,55760.0,28946176477.5,28946.1764775,61120.0,0.912303664921466,-0.2495978213391734,0.14919387671050033,1484.4445147044908,2.6622032186235485,-0.08769633507853403,-0.08769633507853403,21.517133016578008,25.543513051057822,38.14333177014744,fund_small_mcap,3,trailing_stop;di_bear;natr_spike,False,False,False,False,True,False,True,False,True,1321.T,,55760.0,19.814373,,2814.119,,,,,,True,,,False,,,
6,True,51.24653739612189,False,False,True,False,0.35549848593249395,11360.0,11360.0,12489211.0,12.489211,11575.0,0.9814254859611231,-0.48415224913494814,0.1279929421004995,230.84152571574649,2.0320556841174864,-0.014316702819956562,-0.018574514038876888,19.202778117330837,17.889571640453465,26.893649892812814,"fund_low_adv20,fund_small_mcap",0,,False,False,False,False,False,False,False,False,False,1322.T,,11360.0,14.069831,,807.4013,,,,,,True,,,False,,,
5,True,41.075048167320496,False,False,True,False,0.30544458900763294,298.29998779296875,298.29998779296875,25956522.442321777,25.956522442321777,326.0,0.9150306374017446,-0.2229886465519182,0.2449969552598561,9.876377288616155,3.3108875939581757,-0.08496936259825538,-0.08496936259825538,22.025612158272626,26.777659767677143,28.969128878206163,"fund_low_adv20,fund_small_mcap",5,cross_sma25_down;macd_sell_like;trailing_stop;ext_dev200;di_bear;natr_spike,False,True,True,False,True,True,True,False,True,1325.T,,298.3,10.908304,,27.346138,,,,,,True,,,False,,,
3,True,60.62176165803109,False,False,True,True,0.0,73550.0,73550.0,2580514030.5,2580.5140305,78570.0,0.936107929235077,-0.9935746394210125,0.3886429770125288,2941.585965620405,3.9994370708639093,-0.052434939448595674,-0.06389207076492298,11.144759256277428,41.366208597538844,36.913524984986296,fund_neg_eps,1,macd_sell_like;ext_dev200,False,False,True,False,False,True,False,False,False,1326.T,,73550.0,-63.307100982357504,432.6038,-1161.797,170.017,19719415398400.0,,,,True,,,False,,,
4,True,49.30555555555555,False,False,True,True,0.3588547844008295,18995.0,18995.0,1940893128.0,1940.893128,20285.0,0.93640621148632,-0.18683756470298252,0.3067151883713011,415.4650231938384,2.1872336046003604,-0.052145708582834294,-0.06359378851368003,13.307116499704401,30.482997195275352,33.310308032640016,"fund_neg_eps,fund_small_mcap",1,macd_sell_like;ext_dev200,False,False,True,False,False,True,False,False,False,1328.T,,18995.0,,,,,,,,,True,,,False,,,
5,True,36.383130807719795,False,False,True,False,0.20984947131299989,5552.0,5552.0,5243569150.5,5243.5691505,6081.0,0.9130077289919422,-0.24616054957941247,0.1507142631193652,148.01219129499052,2.665925635716688,-0.08699227100805784,-0.08699227100805784,20.39908382671887,25.58895427340052,38.84319414138784,fund_small_mcap,2,trailing_stop;di_bear,False,False,False,False,True,False,True,False,False,1329.T,,5552.0,21.096037,,263.1774,,,,,,True,,,False,,,
5,True,36.790469516468114,False,False,True,False,0.2093977270939868,55870.0,55870.0,3132311345.0,3132.311345,61200.0,0.9129084967320261,-0.2481064683182781,0.15012127185892976,1487.6017522703723,2.662612765832061,-0.08709150326797388,-0.08709150326797388,21.576639440183442,25.616798604370018,38.50569151298305,fund_small_mcap,3,trailing_stop;di_bear;natr_spike,False,False,False,False,True,False,True,False,True,1330.T,,55870.0,19.832127,,2817.1462,,,,,,True,,,False,,,
3,True,34.395750332005306,False,False,False,False,0.3960882906897274,1383.5,1383.5,1899310655.0,1899.310655,1560.0,0.8868589743589743,-0.16525775887755956,0.26781739617619116,45.301436666915116,3.274408143615115,-0.11314102564102568,-0.11314102564102568,30.948604353200142,26.297657477245163,31.44441951329981,,2,trailing_stop;ext_dev200;di_bear,False,False,False,False,True,True,True,False,False,1332.T,,1383.5,15.768179,1.477459,87.74,936.405,419578216448.0,1770359400.0,1778653800.0,1778653800.0,True,,,True,1778653800.0,2026-05-13,42.0
5,True,38.96103896103895,False,False,True,False,0.44323846839265907,1457.5,1457.5,1066536660.0,1066.53666,1585.5,0.9192683695994954,-0.10603778608521597,0.22361720822943165,38.485049109264835,2.640483643860366,-0.08073163040050457,-0.08073163040050457,26.369841209230714,22.05961882966142,30.642734125582393,,2,trailing_stop;ext_dev200;di_bear,False,False,False,False,True,True,True,False,False,1333.T,,1457.5,10.057967,0.92032945,144.91,1583.672,220341141504.0,1770618600.0,1778481000.0,1778481000.0,True,,,True,1778481000.0,2026-05-11,40.0
6,True,39.91323210412148,False,False,True,False,0.31816498740221755,2125.5,2125.5,2062454540.0,2062.45454,2211.437744140625,0.9611394241740137,-0.0729363350034975,0.0445197075972823,31.842586079387836,1.4981221397030269,-0.031442241968557716,-0.03886057582598634,17.733198600712733,26.9690991636298,22.72262330886542,fund_small_mcap,0,,False,False,False,False,False,False,False,False,False,1343.T,,2125.5,21.786964,,97.558334,,,,,,True,,,False,,,
6,True,40.52344371855938,False,False,True,False,0.317015372000193,1989.5,1989.5,250687020.0,250.68702,2069.964599609375,0.961127547966492,-0.06721286991340192,0.04400488597712937,26.38883210521827,1.3264052327327605,-0.03193293922388485,-0.038872452033507976,10.489603496947744,18.213633395273156,23.801932835348765,fund_small_mcap,0,,False,False,False,False,False,False,False,False,False,1345.T,,1989.5,21.596745,,92.12037,,,,,,True,,,False,,,
6,True,36.57670454545454,False,False,True,False,0.21723584485991596,55470.0,55470.0,1538323866.5,1538.3238665,60800.0,0.9123355263157895,-0.2365918983917279,0.14939591255135953,1469.6619913749091,2.64947177100218,-0.08766447368421049,-0.08766447368421049,20.803563157193626,25.62936901380517,38.37042105543289,fund_small_mcap,3,trailing_stop;di_bear;natr_spike,False,False,False,False,True,False,True,False,True,1346.T,,55470.0,19.829071,,2797.408,,,,,,True,,,False,,,
6,True,38.28125,False,False,True,False,0.1078419328563306,3742.0,3742.0,643712183.45,643.71218345,4083.0,0.9164829782023022,-0.1978525022218136,0.12334507631125735,87.68689805286094,2.3433163563030717,-0.08351702179769782,-0.08351702179769782,22.5847949279302,24.342369717082505,37.05490604553024,fund_small_mcap,2,trailing_stop;di_bear,False,False,False,False,True,False,True,False,False,1348.T,,3742.0,15.669053,,238.81468,,,,,,True,,,False,,,
