score,gc_multi,rsi,macd_buy_like,vol_surge,vol_quiet,vol_down,hurst,close,close_adj,adv20,adv20_m,hh252,pct_of_52w_high,max_dd_252,dev200,atr14,natr14,pullback_20d,pullback_60d,adx14,plus_di14,minus_di14,skip_reason,sell_score,sell_reason,sell_trend_break,sell_cross_sma25_down,sell_macd_sell_like,sell_rsi_reversal,sell_trailing_stop,sell_ext_dev200,sell_di_bear,sell_vol_distribution,sell_natr_spike,ticker,price_date,bar_is_current,skip_reason_yahoo,mkt_price,pe_ttm,pbr,eps_ttm,bps,market_cap,earn_ts,earn_start_ts,earn_end_ts,market_risk_on,market_close,market_ma200,fund_ok,earn_ts_pick,next_earn_date,days_to_earnings
2,False,39.464882943143806,False,True,False,True,0.5123199153128026,1105.0,1105.0,542939515.0,542.939515,1469.7291259765625,0.7518392202139846,-0.4249990582320132,-0.03191610523641397,33.07525350392732,2.993235611215142,-0.08677685950413228,-0.08677685950413228,22.882221725307904,17.79271805906465,24.984497253005745,,6,trend_break;cross_sma25_down;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,True,True,False,True,False,True,True,False,9603.T,2026-09-24,True,,1105.0,21.07974,1.5298522,52.42,722.292,81633869824.0,1789108200.0,1796970600.0,1796970600.0,True,,,True,1796970600.0,2026-12-11,56.0
0,False,14.285714285714292,False,True,False,False,0.32255854832599595,44.0,44.0,57845590.0,57.84559,132.0,0.3333333333333333,-0.8064516129032258,-0.47786875519164584,3.6977646073695296,8.404010471294386,-0.37142857142857144,-0.48235294117647054,29.35121023932212,8.168064042516846,43.2386614871201,"fund_neg_eps,fund_low_adv20,fund_small_mcap",6,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution;natr_spike,True,False,True,False,True,False,True,True,True,3070.T,2026-09-24,True,,44.0,-8.224299065420562,0.7901022,-5.35,55.689,3655810816.0,,1749725940.0,1749725940.0,True,,,False,1749725940.0,2025-06-12,-335.0
2,False,36.160714285714285,False,True,False,False,0.3578350545119026,447.0,447.0,20855470.0,20.85547,578.0,0.773356401384083,-0.36170212765957444,-0.023292400471966124,21.10309128825004,4.721049505201352,-0.19748653500897662,-0.19748653500897662,27.17309696645223,13.778808064435466,32.63789394477287,"fund_low_adv20,fund_small_mcap",6,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution;natr_spike,True,False,True,False,True,False,True,True,True,4014.T,2026-09-24,True,,447.0,11.677116,4.0607567,38.28,110.078,2988721920.0,,1757570400.0,1757916000.0,True,,,False,1757570400.0,2025-09-11,-270.0
1,False,2.941176470588232,False,True,False,False,0.4059399943546148,572.0,572.0,6208260.0,6.20826,936.0,0.6111111111111112,-0.38888888888888884,-0.1959968514562016,12.369524252453106,2.1625042399393544,-0.18285714285714283,-0.2055555555555556,31.920237872634438,3.9432393982231257,72.08429423481822,"fund_neg_eps,fund_low_adv20,fund_small_mcap",6,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution;natr_spike,True,False,True,False,True,False,True,True,True,7112.T,2026-09-24,True,,572.0,-41.18070554355651,3.2152352,-13.89,177.903,3502851328.0,,1747292400.0,1747292400.0,True,,,False,1747292400.0,2025-05-15,-355.0
1,False,21.804511278195477,False,True,False,True,0.5087678639569888,119500.0,119500.0,4267825030.0,4267.82503,146483.46875,0.8157917136980688,-0.20080316230223083,-0.09781521234775292,2006.2841839408138,1.6788988986952418,-0.08076923076923082,-0.14642857142857146,25.27290941184453,11.771038272301404,27.440581337321195,,5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,8951.T,2026-09-24,True,,119500.0,23.929674,1.3922551,4993.8,85831.98,1053392502784.0,1786948200.0,1786948200.0,1786948200.0,True,,,True,1786948200.0,2026-08-17,-28.0
0,False,21.473851030110936,False,True,False,True,0.31490639292489897,5490.0,5490.0,784150245.0,784.150245,7072.779296875,0.7762153701622887,-0.24686186835918844,-0.08228897610761621,154.18888816451246,2.808540768023906,-0.12103746397694526,-0.1291243654822335,25.70127627669014,11.368382925760026,34.9247551085994,,5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,9627.T,2026-09-24,True,,5490.0,12.160815,1.2237561,451.45,4486.188,193140506624.0,1789367400.0,1796884200.0,1796884200.0,True,,,True,1796884200.0,2026-12-10,55.0
1,False,30.088495575221245,False,True,False,False,0.3840612671109105,91600.0,91600.0,280932430.0,280.93243,112378.359375,0.8151035529388373,-0.1848964470611627,-0.11211161990385365,1240.1125377840012,1.3538346482358092,-0.0821643286573146,-0.08916337626988136,42.329646921387415,11.27879948813325,42.339737028104764,,5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,2989.T,2026-09-24,True,,91600.0,14.688526,0.8694941,6236.16,105348.62,35350364160.0,,1742280300.0,1742280300.0,True,,,True,1742280300.0,2025-03-18,-397.0
2,False,31.44329896907216,False,True,False,True,0.369592021969635,13160.0,13160.0,257799000.0,257.799,14911.466796875,0.8825422863670223,-0.19592081963977226,-0.026651084631280186,257.5298146912184,1.9569134854955805,-0.05187319884726227,-0.05187319884726227,23.775562936811262,16.493115471744783,29.008127806171448,,5,trend_break;cross_sma25_down;macd_sell_like;di_bear;vol_distribution,True,True,True,False,False,False,True,True,False,1766.T,2026-09-24,True,,13160.0,10.628074,1.264437,1238.23,10407.795,146087968768.0,,1749621600.0,1750053600.0,True,,,True,1749621600.0,2025-06-11,-336.0
2,False,18.627450980392155,False,True,False,True,0.27903419175977495,896.0,896.0,126653485.0,126.653485,1042.0,0.8598848368522073,-0.26402640314405135,-0.053359702627582495,13.219307727915275,1.4753691660619728,-0.08008213552361398,-0.10399999999999998,24.642126550731735,15.631607027345476,30.41555318996945,fund_low_adv20,5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,7522.T,2026-09-24,True,,896.0,9.907121,1.2040583,90.44,744.15,35933569024.0,,1754546400.0,1754978400.0,True,,,False,1754546400.0,2025-08-07,-295.0
1,False,7.494646680942196,False,True,False,False,0.24394278724425433,1370.0,1370.0,72147190.0,72.14719,2180.0,0.6284403669724771,-0.38715596330275226,-0.10208094379813204,98.07574682150303,7.158813636606061,-0.37155963302752293,-0.37155963302752293,43.8079314964679,7.872094945751745,55.23013723289157,"fund_neg_eps,fund_low_adv20,fund_small_mcap",5,trend_break;macd_sell_like;trailing_stop;di_bear;natr_spike,True,False,True,False,True,False,True,False,True,4196.T,2026-09-24,True,,1370.0,-90.72847682119206,4.1779885,-15.1,327.909,3384100096.0,,1755241200.0,1755241200.0,True,,,False,1755241200.0,2025-08-15,-289.0
