holding_days,trades,wins,losses,win_rate_pct,average_return_pct,median_return_pct,average_win_pct,average_loss_pct,profit_factor,best_return_pct,worst_return_pct,average_mfe_pct,median_mfe_pct,average_mae_pct,median_mae_pct
5,124,58,65,46.774193548387096,-0.3111511549769058,-0.2066871952064786,3.28765767355557,-3.5271828966670675,0.831712535961798,13.492057036677995,-14.479638009049777,3.103121331560724,1.9680998092881263,-3.5518975728176616,-2.6140025239352385
10,118,46,72,38.983050847457626,-1.0990841296906597,-1.5761022350596732,4.59985103697,-4.740070486168303,0.6199894551441107,26.98412945494859,-14.38595930090717,4.2799941230511225,2.8261473081769073,-4.946063304621443,-4.171521219481744
20,117,38,78,32.47863247863248,-1.3375933445571266,-3.353658536585369,9.990303245618692,-6.87346082880377,0.7080961008131804,43.49206003295125,-20.868744779122007,7.223192725785127,4.204107830551984,-7.580112062094683,-6.4896755162241915
40,109,40,69,36.69724770642202,-1.0653291969233811,-3.049559434555993,10.409284221033422,-7.717279004434573,0.7819294418278357,50.529901589704764,-24.817714302138285,9.284043000562106,5.423278778999729,-10.117975061614365,-9.32642487046632
50,102,47,55,46.07843137254902,1.2113530462042974,-1.5879997986240513,12.66721849131114,-8.578204697796094,1.261885716747368,56.94134461095515,-32.432432432432435,11.131477613580728,6.8390409259002745,-10.913199132568472,-9.781693053404766
60,98,46,52,46.93877551020408,1.7865134560285676,-1.1488467313746364,14.543838322561145,-9.498812387442559,1.3544538629381575,49.7348542971868,-35.47297297297297,13.063725669018726,7.900801229613208,-11.412031359893541,-10.081314863104485
