score,gc_multi,rsi,macd_buy_like,vol_surge,vol_quiet,vol_down,hurst,close,close_adj,adv20,adv20_m,hh252,pct_of_52w_high,max_dd_252,dev200,atr14,natr14,pullback_20d,pullback_60d,adx14,plus_di14,minus_di14,skip_reason,sell_score,sell_reason,sell_trend_break,sell_cross_sma25_down,sell_macd_sell_like,sell_rsi_reversal,sell_trailing_stop,sell_ext_dev200,sell_di_bear,sell_vol_distribution,sell_natr_spike,ticker,skip_reason_yahoo,mkt_price,pe_ttm,pbr,eps_ttm,bps,market_cap,earn_ts,earn_start_ts,earn_end_ts,market_risk_on,market_close,market_ma200,fund_ok,earn_ts_pick,next_earn_date,days_to_earnings,signal_date,name,is_used,excluded_reason
8,True,52.05479452054794,True,False,True,True,0.4433953595713807,4900.0,4900.0,262822175.0,262.822175,5614.82421875,0.8726898312572396,-0.1692844520817172,0.0679074098054759,92.5820472400165,1.8894295355105408,-0.0091001011122345,-0.0420474098327793,12.78954766825291,29.842238487172008,25.638863179866423,,0,,False,False,False,False,False,False,False,False,False,4221.T,,4900.0,12.657902,0.89046174,387.11,5502.763,55353618432.0,,1754546400.0,1754978400.0,True,,,True,1754546400.0,2025-08-07,-131.0,2026-02-06,,True,
8,True,51.78571428571429,True,False,True,True,0.5081602290856135,3215.0,3215.0,261673850.0,261.67385,3745.7373046875,0.8583089892547127,-0.4647598009604855,0.0729494260353671,103.33571189526693,3.214174553507525,-0.0227963525835865,-0.0734870317002881,13.09086030165026,19.77777790468793,16.86158300452873,,0,,False,False,False,False,False,False,False,False,False,7717.T,,3215.0,39.491463,0.9162066,81.41,3509.034,30392403968.0,,1754546400.0,1754978400.0,True,,,True,1754546400.0,2025-08-07,-131.0,2026-02-06,,True,
8,True,53.8961038961039,True,False,True,True,0.5219456879654555,1594.0,1594.0,240078280.0,240.07828,1877.5758056640625,0.8489670537889322,-0.3202827704771127,0.0256777073479186,24.83876239902156,1.5582661479938245,0.0,-0.0573625073920757,19.318460860902466,22.018045971793374,27.484541342939465,,0,,False,False,False,False,False,False,False,False,False,7965.T,,1594.0,17.279133,1.1409259,92.25,1397.111,101211521024.0,1766644200.0,1766989800.0,1766989800.0,True,,,True,1766989800.0,2025-12-29,-29.0,2026-02-06,,True,
8,True,50.30425963488844,True,False,True,True,0.2755640216076225,2591.0,2591.0,573024980.0,573.02498,2909.0,0.8906840838776212,-0.274422825278748,0.0491837336077332,59.35998597884485,2.2910067919276287,-0.0174440652256352,-0.0174440652256352,15.809265552479932,29.02376860817417,23.022709220506236,,0,,False,False,False,False,False,False,False,False,False,6807.T,,2591.0,21.63855,1.2501755,119.74,2072.509,174662828032.0,1769581800.0,1776839400.0,1776839400.0,True,,,True,1776839400.0,2026-04-22,52.0,2026-02-09,,True,
8,True,53.8961038961039,True,False,True,True,0.5201979839986832,1600.0,1600.0,238504945.0,238.504945,1877.5758056640625,0.8521626637781001,-0.320282700489271,0.0284495306510279,24.13599365623431,1.5084996035146443,0.0,-0.0538143110585452,18.13079529793674,24.88788345611191,26.26446632606405,,0,,False,False,False,False,False,False,False,False,False,7965.T,,1600.0,17.336657,1.1452204,92.29,1397.111,101592489984.0,1766644200.0,1766989800.0,1766989800.0,True,,,True,1766989800.0,2025-12-29,-30.0,2026-02-09,,True,
8,True,48.3695652173913,True,False,True,True,0.3326768195031234,870.0,870.0,285552930.0,285.55293,1069.0,0.813844714686623,-0.4151670951156813,0.0834303646926233,27.391465755099524,3.148444339666612,-0.0533188248095756,-0.09375,13.483065303275874,24.44408746085943,15.214650291693124,,0,,False,False,False,False,False,False,False,False,False,2158.T,,870.0,124.82066,10.212346,6.97,85.191,34087909376.0,1771223400.0,1771223400.0,1771223400.0,True,,,True,1771223400.0,2026-02-16,4.0,2026-02-10,,True,
8,True,51.977401129943495,True,False,True,False,0.4778266778414133,3645.0,3645.0,14392127040.0,14392.12704,4068.0,0.8960176991150443,-0.2264875151142912,0.1133750442475269,110.89707515073552,3.042443762708793,-0.043055920189026,-0.0957578764574547,18.44985203217516,29.630419919297097,28.037666429772813,,0,,False,False,False,False,False,False,False,False,False,6988.T,,3645.0,19.908243,2.224935,183.09,1638.25,2455489740800.0,1769409000.0,1777012200.0,1777012200.0,True,,,True,1777012200.0,2026-04-24,53.0,2026-02-10,,True,
8,True,54.63917525773196,True,False,True,True,0.4174719370350676,4400.0,4400.0,578007850.0,578.00785,5070.0,0.8678500986193294,-0.2878199318846439,0.0548189614428347,149.85181275215794,3.4057230170944988,-0.0167597765363128,-0.1321499013806706,20.969929242218434,21.00022847442857,25.303114173064102,,1,di_bear,False,False,False,False,False,False,True,False,False,7806.T,,4400.0,21.985708,3.3892114,200.13,1298.237,172967280640.0,,1753768800.0,1754287200.0,True,,,True,1753768800.0,2025-07-29,-140.0,2026-02-10,,True,
8,True,46.21052631578947,True,False,True,True,0.3397284727177033,6494.0,6494.0,794688755.0,794.688755,7170.0,0.9057182705718272,-0.296290451064958,0.0502913104862507,156.73859189493177,2.4135908822748964,-0.0304568527918781,-0.0942817294281729,15.02796970509847,18.953372402010167,22.79653723994612,,0,,False,False,False,False,False,False,False,False,False,9627.T,,6494.0,24.584517,1.5739164,264.15,4126.013,227765518336.0,1765434600.0,1773124200.0,1773124200.0,True,,,True,1773124200.0,2026-03-10,20.0,2026-02-10,,True,
8,True,51.977401129943495,True,False,True,False,0.4778266778414133,3645.0,3645.0,14392127040.0,14392.12704,4068.0,0.8960176991150443,-0.2264875151142912,0.1133750442475269,110.89707515073552,3.042443762708793,-0.043055920189026,-0.0957578764574547,18.44985203217516,29.630419919297097,28.037666429772813,,0,,False,False,False,False,False,False,False,False,False,6988.T,,3645.0,19.92021,2.224935,182.98,1638.25,2455489740800.0,1769409000.0,1777012200.0,1777012200.0,True,,,True,1777012200.0,2026-04-24,52.0,2026-02-11,,True,
8,True,54.63917525773196,True,False,True,True,0.4174719370350676,4400.0,4400.0,578007850.0,578.00785,5070.0,0.8678500986193294,-0.2878199318846439,0.0548189614428347,149.85181275215794,3.4057230170944988,-0.0167597765363128,-0.1321499013806706,20.969929242218434,21.00022847442857,25.303114173064102,,1,di_bear,False,False,False,False,False,False,True,False,False,7806.T,,4400.0,22.026432,3.3892114,199.76,1298.237,172967280640.0,,1753768800.0,1754287200.0,True,,,True,1753768800.0,2025-07-29,-141.0,2026-02-11,,True,
8,True,46.21052631578947,True,False,True,True,0.3397284727177033,6494.0,6494.0,794688755.0,794.688755,7170.0,0.9057182705718272,-0.296290451064958,0.0502913104862507,156.73859189493177,2.4135908822748964,-0.0304568527918781,-0.0942817294281729,15.02796970509847,18.953372402010167,22.79653723994612,,0,,False,False,False,False,False,False,False,False,False,9627.T,,6494.0,24.569633,1.5739164,264.31,4126.013,227765518336.0,1765434600.0,1773124200.0,1773124200.0,True,,,True,1773124200.0,2026-03-10,19.0,2026-02-11,,True,
8,True,45.90417310664606,True,False,True,True,0.329557561156474,1273.0,1273.0,1322631980.0,1322.63198,1777.23291015625,0.7162820318739658,-0.4810300547157973,0.0688035867502729,41.28742889266879,3.243317273579638,-0.0475121586232697,-0.1054111033028812,16.47515472022137,25.82377293652635,18.912422708664856,,0,,False,False,False,False,False,False,False,False,False,6632.T,,1273.0,11.370132,1.3038343,111.96,976.351,183963484160.0,1770100200.0,1777530600.0,1777530600.0,True,,,True,1777530600.0,2026-04-30,55.0,2026-02-12,,True,
8,True,45.33678756476684,True,False,True,False,0.49398960055694,1742.0,1742.0,463147440.0,463.14744,2089.373291015625,0.8337428297234669,-0.4139871522897183,0.013943285447808,40.40983163914278,2.319737751959976,-0.0604099244875944,-0.087958115183246,18.798494402064534,20.765578189915505,25.303924287956715,,0,,False,False,False,False,False,False,False,False,False,7839.T,,1742.0,14.490101,3.0490048,120.22,571.334,89905094656.0,1769754600.0,1777012200.0,1777012200.0,True,,,True,1777012200.0,2026-04-24,51.0,2026-02-12,,True,
8,True,47.368421052631575,True,False,True,False,0.3948591227609809,1645.0,1645.0,423998895.0,423.998895,1815.0,0.90633608815427,-0.1914569423175285,0.1062618011202549,41.38474533096531,2.515789989724335,-0.0881374722838137,-0.0936639118457299,20.193214972135436,25.795039896302814,25.357208701910267,,1,trailing_stop,False,False,False,False,True,False,False,False,False,8923.T,,1645.0,10.833773,1.5516249,151.84,1060.179,159514984448.0,,1751868000.0,1751868000.0,True,,,True,1751868000.0,2025-07-07,-158.0,2026-02-12,,True,
8,True,52.56222547584187,True,False,True,True,0.4586215586954878,3100.0,3100.0,232601050.0,232.60105,3718.7197265625,0.8336202316773061,-0.3487414813564649,0.1053228057296093,87.47296377020275,2.821708508716218,-0.0236220472440944,-0.1506849315068493,13.382060056772882,30.463452052988384,19.80382317705613,,0,,False,False,False,False,False,False,False,False,False,4390.T,,3100.0,12.85507,2.522446,241.15,1228.966,40488398848.0,,1746772200.0,1746772200.0,True,,,True,1746772200.0,2025-05-09,-200.0,2026-02-13,,True,
8,True,43.38624338624338,True,False,True,False,0.4841923208359711,1724.0,1724.0,476936450.0,476.93645,1975.2315673828125,0.8728090561474293,-0.4139871522897183,0.0027430060929276,40.5625589133425,2.3528166423052497,-0.0517051705170517,-0.0973821989528795,19.572611155534037,19.07026124075733,30.4024107507598,,0,,False,False,False,False,False,False,False,False,False,7839.T,,1724.0,14.348731,3.0174994,120.15,571.334,88976105472.0,1769754600.0,1777012200.0,1777012200.0,True,,,True,1777012200.0,2026-04-24,49.0,2026-02-16,,True,
8,True,53.91849529780564,True,False,True,False,0.392562964659185,1648.0,1648.0,420671990.0,420.67199,1815.0,0.9079889807162534,-0.1914569423175285,0.1046106351046902,42.03582633129152,2.550717617190019,-0.055045871559633,-0.0920110192837465,18.173618249994828,26.946290053673284,26.793092138344488,,1,cross_sma25_down,False,True,False,False,False,False,False,False,False,8923.T,,1648.0,10.848529,1.5544546,151.91,1060.179,159805898752.0,,1751868000.0,1751868000.0,True,,,True,1751868000.0,2025-07-07,-160.0,2026-02-16,,True,
8,True,44.55958549222797,True,False,True,False,0.4780845577949765,1737.0,1737.0,471603905.0,471.603905,1975.2315673828125,0.8793905629513252,-0.4139871522897183,0.009859090893705,40.02237613381804,2.3041091614172733,-0.0429752066115702,-0.0905759162303665,19.549495904935508,19.37487901344015,28.611841767512374,,0,,False,False,False,False,False,False,False,False,False,7839.T,,1737.0,14.455726,3.0402532,120.16,571.334,89647038464.0,1769754600.0,1777012200.0,1777012200.0,True,,,True,1777012200.0,2026-04-24,48.0,2026-02-17,,True,
8,True,45.3781512605042,False,False,True,True,0.679394581218623,3100.0,3100.0,201858895.0,201.858895,3636.01318359375,0.8525821671900631,-0.3910521824734907,0.0874567179148628,91.00045503573018,2.9354985495396835,-0.0251572327044025,-0.0327613104524181,33.57232702759023,27.454252522668625,19.682666429464817,,1,macd_sell_like,False,False,True,False,False,False,False,False,False,9369.T,,3100.0,31.16204,1.7013346,99.48,1822.099,77055164416.0,,1751436000.0,1751868000.0,True,,,True,1751436000.0,2025-07-02,-164.0,2026-02-17,,True,
8,True,45.61068702290076,True,False,True,False,0.3182389515224011,2224.0,2224.0,520586420.0,520.58642,2507.0,0.8871160749900279,-0.2472555755227719,0.0785334005307276,56.64170117954389,2.546839081814024,-0.0992304576751721,-0.1128839250099721,20.70359027490261,23.99137106749508,30.69407049025444,,2,trailing_stop;di_bear,False,False,False,False,True,False,True,False,False,6810.T,,2224.0,23.85754,0.96418685,93.22,2306.607,95911313408.0,1769754600.0,1777012200.0,1777012200.0,True,,,True,1777012200.0,2026-04-24,47.0,2026-02-18,,True,
8,True,47.38292011019284,True,False,True,False,0.4721544628917106,1734.0,1734.0,474799535.0,474.799535,1975.2315673828125,0.8778717536888877,-0.4139871522897183,0.0077589979070413,38.66363498140246,2.2297367347982964,-0.0361311839911061,-0.0921465968586388,19.39371917172111,19.362182588260065,27.501812597417214,,0,,False,False,False,False,False,False,False,False,False,7839.T,,1734.0,14.425957,3.0350025,120.2,571.334,89492209664.0,1769754600.0,1777012200.0,1777012200.0,True,,,True,1777012200.0,2026-04-24,47.0,2026-02-18,,True,
8,True,53.932584269662925,True,False,True,True,0.4305026416779459,2110.0,2110.0,327644950.0,327.64495,2548.0,0.8281004709576139,-0.2252747252747252,0.03205750866814,51.22780982217149,2.427858285410971,-0.0172333488588728,-0.0769903762029746,14.607648920429794,24.98648568933782,27.048247162422363,,0,,False,False,False,False,False,False,False,False,False,8057.T,,2110.0,10.581214,1.4696347,199.41,1435.731,104066277376.0,,1756706400.0,1757052000.0,True,,,True,1756706400.0,2025-09-01,-122.0,2026-02-18,,True,
8,True,49.39668174962293,True,False,True,False,0.3875872386551758,3080.0,3080.0,4291830242.5,4291.8302425,3545.45458984375,0.8687179378415723,-0.2234130060141337,0.0239572298384356,72.43143002258267,2.351669805928009,-0.0487955528103767,-0.0593843553219498,13.520017142868372,22.27110526333287,17.868732405807485,,0,,False,False,False,False,False,False,False,False,False,4768.T,,3080.0,18.172163,2.9619,169.49,1039.873,1167939600384.0,1770013800.0,1777530600.0,1777530600.0,True,,,True,1777530600.0,2026-04-30,50.0,2026-02-19,,True,
8,True,52.371541501976274,True,False,True,False,0.3155643526283556,2250.0,2250.0,522257720.0,522.25772,2507.0,0.8974870362983646,-0.2472555755227719,0.089684267347416,57.88157966671933,2.5725146518541924,-0.0886998784933171,-0.1025129637016354,19.234943238233186,27.97072556479401,27.891104714074288,,1,trailing_stop,False,False,False,False,True,False,False,False,False,6810.T,,2250.0,24.14422,0.9754588,93.19,2306.607,97032585216.0,1769754600.0,1777012200.0,1777012200.0,True,,,True,1777012200.0,2026-04-24,46.0,2026-02-19,,True,
8,True,49.45355191256832,True,False,True,False,0.4662513572690542,1743.0,1743.0,467993735.0,467.993735,1975.2315673828125,0.8824281814762003,-0.4139871522897183,0.0126937726047962,38.11623248273086,2.186817698378133,-0.0311284046692607,-0.087434554973822,19.62448340409031,18.2373756094486,28.902497818824628,,0,,False,False,False,False,False,False,False,False,False,7839.T,,1743.0,14.504453,3.050755,120.17,571.334,89956704256.0,1769754600.0,1777012200.0,1777012200.0,True,,,True,1777012200.0,2026-04-24,46.0,2026-02-19,,True,
