score,gc_multi,rsi,macd_buy_like,vol_surge,vol_quiet,vol_down,hurst,close,close_adj,adv20,adv20_m,hh252,pct_of_52w_high,max_dd_252,dev200,atr14,natr14,pullback_20d,pullback_60d,adx14,plus_di14,minus_di14,skip_reason,sell_score,sell_reason,sell_trend_break,sell_cross_sma25_down,sell_macd_sell_like,sell_rsi_reversal,sell_trailing_stop,sell_ext_dev200,sell_di_bear,sell_vol_distribution,sell_natr_spike,ticker,price_date,bar_is_current,skip_reason_yahoo,mkt_price,pe_ttm,pbr,eps_ttm,bps,market_cap,earn_ts,earn_start_ts,earn_end_ts,market_risk_on,market_close,market_ma200,fund_ok,earn_ts_pick,next_earn_date,days_to_earnings
1,False,34.91592482690406,False,True,False,False,0.4836157268408327,7989.0,7989.0,77056288060.0,77056.28806,13921.3583984375,0.5738664124110666,-0.5401014332977845,-0.09422637381384924,288.7044798463029,3.613774938619388,-0.12237723827309677,-0.12237723827309677,26.55513193050116,24.71302252098487,39.3549927933328,,6,trend_break;cross_sma25_down;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,True,True,False,True,False,True,True,False,7974.T,2026-09-10,True,,7989.0,21.911684,3.1565335,364.6,2530.941,9210303610880.0,1785997800.0,1793687400.0,1793687400.0,True,,,True,1793687400.0,2026-11-03,38.0
1,False,37.5,False,True,False,True,0.4485869949538758,288.0,288.0,18498170.0,18.49817,1408.076904296875,0.2045342829792476,-0.8268091488405388,-0.2950654195798641,9.87759973493496,3.42972213018575,-0.10835913312693501,-0.10835913312693501,23.876120874092077,15.384399075129506,35.75101576070625,"fund_low_adv20,fund_small_mcap",6,trend_break;cross_sma25_down;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,True,True,False,True,False,True,True,False,3134.T,2026-09-10,True,,288.0,8.513153,0.62972015,33.83,457.346,4608288256.0,,1749794400.0,1749794400.0,True,,,False,1749794400.0,2025-06-13,-324.0
2,False,43.037974683544306,False,True,False,True,0.4130915822502794,266.0,266.0,13545095.0,13.545095,425.0,0.6258823529411764,-0.491764705882353,-0.09625250569089117,10.613852858296386,3.9901702474798446,-0.12211221122112215,-0.12211221122112215,26.20121677439538,21.418425161842634,34.177814185663195,"fund_neg_eps,fund_low_adv20,fund_small_mcap",6,trend_break;cross_sma25_down;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,True,True,False,True,False,True,True,False,4890.T,2026-09-10,True,,266.0,-8.992562542258284,9.350065,-29.58,28.449,6861283840.0,,1747047540.0,1747047540.0,True,,,False,1747047540.0,2025-05-12,-348.0
0,False,19.382504288164668,False,True,False,False,0.37711410509942767,1572.0,1572.0,12194805.0,12.194805,2363.0,0.6652560304697418,-0.5124149062148214,-0.20274917706864226,57.94766107815016,3.686237982070621,-0.2100502512562814,-0.3347439695302582,25.430239323286578,10.468412698283993,59.67216254878953,"fund_neg_eps,fund_low_adv20,fund_small_mcap",6,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution;natr_spike,True,False,True,False,True,False,True,True,True,6577.T,2026-09-10,True,,1572.0,-38.882018303240166,2.2155886,-40.43,709.518,2375109632.0,,1757399400.0,1757917800.0,True,,,False,1757399400.0,2025-09-09,-262.0
1,False,21.432694948407956,False,True,False,True,0.3630605597182475,66810.0,66810.0,70735549850.0,70735.54985,87506.8203125,0.763483346342736,-0.23651665365726404,-0.032228850632912254,1777.368270774422,2.660332690876249,-0.12979529784918498,-0.23651665365726404,36.90547667662365,9.765416167190159,41.42312444991608,,5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,9983.T,2026-09-10,True,,66810.0,42.886307,7.5137105,1557.84,8891.745,20500715667456.0,1791441000.0,1791441000.0,1791441000.0,True,,,True,1791441000.0,2026-10-08,20.0
1,False,14.635251472587228,False,True,False,False,0.4836663919388959,7242.0,7242.0,9416576985.0,9416.576985,10990.0,0.6589626933575978,-0.34103730664240217,-0.1255778765812252,295.04960022725413,4.0741452668773,-0.2557040082219938,-0.34103730664240217,36.3552208174094,12.853806725126383,46.77294418524908,,5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,5334.T,2026-09-10,True,,7242.0,12.697245,1.6682991,570.36,4340.948,1409655767040.0,1793341800.0,1793341800.0,1793341800.0,True,,,True,1793341800.0,2026-10-30,36.0
1,False,18.89848812095032,False,True,False,False,0.36890850703908934,2939.0,2939.0,1345606115.0,1345.606115,4235.0,0.693978748524203,-0.30602125147579695,-0.12741449306511143,125.22387724713302,4.260764792348861,-0.1892413793103448,-0.30602125147579695,26.10189946208702,10.988589833722177,39.66893042253044,,5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,3186.T,2026-09-10,True,,2939.0,13.230395,2.7171376,222.14,1081.653,230394200064.0,1791181800.0,1791181800.0,1791181800.0,True,,,True,1791181800.0,2026-10-05,17.0
0,False,21.50882825040128,False,True,False,True,0.527852198497357,2419.0,2419.0,1204171030.0,1204.17103,4150.02685546875,0.582887794283146,-0.5005620267726314,-0.17834071261243079,95.69067648802871,3.9557948114108608,-0.1553770949720671,-0.1553770949720671,23.119392922999275,21.591688127609444,29.04399770219915,,5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,7906.T,2026-09-10,True,,2419.0,17.108707,2.4232407,141.39,998.25,206952103936.0,1786343400.0,1793946600.0,1793946600.0,True,,,True,1793946600.0,2026-11-06,41.0
1,False,27.488151658767777,False,True,False,True,0.5020617047397389,4140.0,4140.0,509890750.0,509.89075,6160.0,0.672077922077922,-0.32873376623376627,-0.08554622515206423,190.53722048992304,4.6023483210126335,-0.17200000000000004,-0.32792207792207795,21.996425304344342,16.44298849602183,34.07628163458495,,5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,4187.T,2026-09-10,True,,4140.0,10.756041,1.5497568,384.9,2671.387,84196302848.0,,1752041400.0,1752473400.0,True,,,True,1752041400.0,2025-07-09,-306.0
4,False,35.34136546184739,False,True,False,False,0.44881174690191,1270.0,1270.0,208032800.0,208.0328,1459.4744873046875,0.870176225105104,-0.17915660025518532,-0.01885503175361991,28.666356799825316,2.2571934488051433,-0.08435472242249464,-0.08435472242249464,20.534530596017643,17.810240037086114,34.092029411525445,fund_neg_eps,5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,5949.T,2026-09-10,True,,1270.0,-6.771166560034122,0.42978892,-187.56,2954.939,56894332928.0,,1754463600.0,1754895600.0,True,,,False,1754463600.0,2025-08-06,-286.0
