score,gc_multi,rsi,macd_buy_like,vol_surge,vol_quiet,vol_down,hurst,close,close_adj,adv20,adv20_m,hh252,pct_of_52w_high,max_dd_252,dev200,atr14,natr14,pullback_20d,pullback_60d,adx14,plus_di14,minus_di14,skip_reason,sell_score,sell_reason,sell_trend_break,sell_cross_sma25_down,sell_macd_sell_like,sell_rsi_reversal,sell_trailing_stop,sell_ext_dev200,sell_di_bear,sell_vol_distribution,sell_natr_spike,ticker,skip_reason_yahoo,mkt_price,pe_ttm,pbr,eps_ttm,bps,market_cap,earn_ts,earn_start_ts,earn_end_ts,market_risk_on,market_close,market_ma200,fund_ok,earn_ts_pick,next_earn_date,days_to_earnings
7,True,36.58954584404456,False,False,True,False,0.25154133887171376,4075.0,4075.0,25949681870.0,25949.68187,4636.0,0.8789905090595341,-0.18706545459679524,0.11958448749944339,112.91890257284008,2.7710160140574254,-0.12100949094046587,-0.12100949094046587,23.68577876237454,16.9982582271986,39.16106561193368,,2,trailing_stop;di_bear,False,False,False,False,True,False,True,False,False,6702.T,,4373.0,28.24023,3.8416228,154.85,1138.321,7679798935552.0,1769668200.0,1776925800.0,1776925800.0,True,,,True,1776925800.0,2026-04-23,58.0
7,True,44.018691588785046,False,False,True,False,0.410956663352297,2176.5,2176.5,15151538825.0,15151.538825,2417.591796875,0.9002760527287372,-0.29204577614330485,0.042902032120944567,43.98085102794188,2.020714497033856,-0.07185501066098077,-0.07185501066098077,21.108557166140148,19.303530254482038,30.036387078945086,,1,di_bear,False,False,False,False,False,False,True,False,False,3382.T,,2229.5,23.602583,1.5156986,94.46,1470.939,5249223884800.0,1775716200.0,1775716200.0,1775716200.0,True,,,True,1775716200.0,2026-04-09,48.0
7,True,35.443037974683534,False,False,True,False,0.3285056062601912,3724.0,3724.0,11107865445.0,11107.865445,4227.50390625,0.8808980624463497,-0.29660796982499094,0.016578256693513982,110.43629237344133,2.965528796279305,-0.1041616550396921,-0.1041616550396921,18.160014192821254,15.591458677938267,31.332944822894042,,2,macd_sell_like;trailing_stop,False,False,True,False,True,False,False,False,False,7936.T,,3793.0,36.116932,9.957079,105.02,380.935,2718429872128.0,1770964200.0,1770964200.0,1770964200.0,True,,,True,1770964200.0,2026-02-13,9.0
7,True,53.29173166926677,False,False,True,True,0.35834439863490847,8764.0,8764.0,10003624215.0,10003.624215,10375.0,0.844722891566265,-0.4337551816148131,0.060003193677488076,361.3223447009828,4.122801742366303,-0.11079545454545459,-0.14204601076847778,18.755826053206924,27.606663627788418,27.584039870455783,,2,macd_sell_like;trailing_stop,False,False,True,False,True,False,False,False,False,5631.T,,8496.0,28.34551,3.1018188,299.73,2739.038,625398185984.0,1770618600.0,1770618600.0,1770618600.0,True,,,True,1770618600.0,2026-02-09,5.0
7,True,39.884393063583815,False,False,True,False,0.29819040115502277,1150.5,1150.5,8706274522.5,8706.2745225,1279.0,0.8995308835027365,-0.37567912942158777,0.057556069673363686,27.363329170870553,2.3783858470987007,-0.10046911649726353,-0.10046911649726353,25.917601980911197,22.677818896628896,33.01466878667532,,2,trailing_stop;di_bear,False,False,False,False,True,False,True,False,False,7272.T,,1165.0,23.276724,1.021172,50.05,1140.846,1129555034112.0,1770964200.0,1770964200.0,1770964200.0,True,,,True,1770964200.0,2026-02-13,9.0
7,True,49.26108374384236,False,False,True,False,0.45970163417814375,3800.0,3800.0,6560724270.0,6560.72427,3979.0,0.9550138225684845,-0.24659197885431317,0.11450642933921706,87.88551635164696,2.3127767460959725,-0.04498617743151545,-0.04498617743151545,25.6056181582133,25.25397630669049,26.61038884956656,,1,di_bear,False,False,False,False,False,False,True,False,False,8795.T,,3773.0,15.0438595,1.2320937,250.8,3062.267,1832044724224.0,1770964200.0,1770964200.0,1770964200.0,True,,,True,1770964200.0,2026-02-13,9.0
7,True,38.32116788321168,False,False,True,True,0.40914110590825087,3360.0,3360.0,5280138900.0,5280.1389,5166.35791015625,0.6503614458059064,-0.5510675521404489,0.11154672828970336,192.88637980025382,5.740666065483745,-0.15258511979823453,-0.15258511979823453,18.12139503397917,20.626049532362156,24.3070258255787,,2,macd_sell_like;trailing_stop,False,False,True,False,True,False,False,False,False,6324.T,,3330.0,68.349754,4.103573,48.72,811.488,315240513536.0,1770705000.0,1770705000.0,1770705000.0,True,,,True,1770705000.0,2026-02-10,6.0
7,True,35.236541598694956,False,False,True,True,0.4216693547862895,3148.0,3148.0,4683836995.0,4683.836995,3728.142578125,0.844388307054294,-0.156701589622403,0.017856700904110623,74.82459953545934,2.3768932508087466,-0.07764430120128918,-0.15561169294570598,15.065892954381301,20.58636794246769,32.459796845899255,,1,macd_sell_like,False,False,True,False,False,False,False,False,False,3197.T,,3177.0,46.508564,3.944521,68.31,805.421,722774130688.0,1770964200.0,1770964200.0,1770964200.0,True,,,True,1770964200.0,2026-02-13,9.0
7,True,47.2463768115942,False,False,True,False,0.4234508729903744,10490.0,10490.0,3152209350.0,3152.20935,11340.669921875,0.9249894470313307,-0.18214708091367093,0.015998921806405164,241.51969271756622,2.3023802928271326,-0.030050855293573764,-0.06381079875055784,19.851216498214676,18.32745338429071,25.599265570546482,,0,,False,False,False,False,False,False,False,False,False,8227.T,,10490.0,18.072186,1.4761401,580.45,7106.371,771089760256.0,1766385000.0,1766385000.0,1766385000.0,True,,,True,1766385000.0,2025-12-22,-30.0
7,True,43.61493123772102,False,False,True,True,0.49204956582218445,2452.5,2452.5,2304231787.5,2304.2317875,2834.29541015625,0.8652944189274885,-0.3537041592781771,0.1143659618080426,61.02640291853327,2.488334471703701,-0.07277882797731572,-0.07277882797731572,15.214694479606008,21.49480824014705,27.828898460220557,,1,macd_sell_like,False,False,True,False,False,False,False,False,False,9962.T,,2669.0,23.606936,1.9691894,113.06,1355.38,714039164928.0,1769754600.0,1777012200.0,1777012200.0,True,,,True,1777012200.0,2026-04-24,59.0
