score,gc_multi,rsi,macd_buy_like,vol_surge,vol_quiet,vol_down,hurst,close,close_adj,adv20,adv20_m,hh252,pct_of_52w_high,max_dd_252,dev200,atr14,natr14,pullback_20d,pullback_60d,adx14,plus_di14,minus_di14,skip_reason,sell_score,sell_reason,sell_trend_break,sell_cross_sma25_down,sell_macd_sell_like,sell_rsi_reversal,sell_trailing_stop,sell_ext_dev200,sell_di_bear,sell_vol_distribution,sell_natr_spike,ticker,price_date,bar_is_current,skip_reason_yahoo,mkt_price,pe_ttm,pbr,eps_ttm,bps,market_cap,earn_ts,earn_start_ts,earn_end_ts,market_risk_on,market_close,market_ma200,fund_ok,earn_ts_pick,next_earn_date,days_to_earnings,earn_date_raw_stale,earn_date_source,earn_date_lookup_error
4,True,68.65148861646234,False,False,True,True,0.4483115560973021,4408.0,4408.0,4998641185.0,4998.641185,4544.0,0.9700704225352113,-0.1721441019472194,0.1816970949751921,97.4477702715004,2.210702592366161,-0.0299295774647887,-0.0299295774647887,43.050623918107895,36.68850591076884,18.07906087277159,,2,macd_sell_like;rsi_reversal;ext_dev200,False,False,True,True,False,True,False,False,False,2269.T,2026-09-04,True,,4408.0,35.087162,1.5472645,125.63,2848.899,1195303239680.0,1794465000.0,1794465000.0,1794465000.0,True,,,True,1794465000.0,2026-11-12,49.0,False,,
6,True,64.81481481481481,False,False,True,True,0.3864748656796216,3760.0,3760.0,662609050.0,662.60905,4005.0,0.9388264669163544,-0.1098626716604245,0.1183665739505255,77.76614260900493,2.0682484736437483,-0.0144167758846658,-0.0611735330836454,26.510357273815703,29.452294177327197,17.50962766178606,,1,rsi_reversal,False,False,False,True,False,False,False,False,False,2270.T,2026-09-04,True,,3760.0,7.2410736,0.92635274,519.26,4058.929,225118011392.0,1794292200.0,1794292200.0,1794292200.0,True,,,True,1794292200.0,2026-11-10,47.0,False,,
4,False,63.58024691358025,False,False,True,True,0.4744634478816451,2434.0,2434.0,291755800.0,291.7558,2872.4140625,0.8473708689065437,-0.2034574576589268,-0.0489514031772413,34.44996021773742,1.4153640188059746,-0.0121753246753246,-0.047358121330724,20.76612043588326,26.21005500739597,20.767620417877197,,1,trend_break,True,False,False,False,False,False,False,False,False,2281.T,2026-09-04,True,,2434.0,26.738438,1.0069152,91.03,2417.284,122338557952.0,,,,True,,,True,,,,True,unknown_stale_rejected,
3,False,34.30232558139535,False,False,False,True,0.4284822866659008,6090.0,6090.0,3351652055.0,3351.652055,7411.0,0.8217514505464849,-0.2179193091350695,-0.0619828573545114,132.11515669990135,2.1693785993415657,-0.051844932274638,-0.0869565217391304,13.311469842169826,19.451677739388888,31.417401790489592,,3,trend_break;cross_sma25_down;macd_sell_like,True,True,True,False,False,False,False,False,False,2282.T,2026-09-04,True,,6090.0,16.871675,1.071468,360.96,5683.791,565458698240.0,1785738600.0,1793687400.0,1793687400.0,True,,,True,1793687400.0,2026-11-03,42.0,False,,
5,True,60.34482758620689,False,False,True,False,0.4500348589843475,923.0,923.0,49169510.0,49.16951,977.2484741210938,0.9444885558200712,-0.1516998778170758,0.1093816657363695,22.723362287269723,2.461902739682527,-0.0243128964059197,-0.0243128964059197,29.37344317833857,37.061839843672736,17.290457908463132,"fund_low_adv20,fund_small_mcap",0,,False,False,False,False,False,False,False,False,False,2286.T,2026-09-04,True,,923.0,5.9276857,0.57201433,155.71,1613.596,7537431040.0,,,,True,,,False,,,,True,unknown_stale_rejected,
5,True,63.39285714285714,False,False,False,True,0.2973173191620682,2253.0,2253.0,240249245.0,240.249245,2443.0,0.9222267703643062,-0.1322144903806794,0.0159261878745236,32.93563755603687,1.461856970973674,-0.0096703296703296,-0.0643687707641196,13.843438310191864,21.84060909877289,21.458576951185844,,0,,False,False,False,False,False,False,False,False,False,2288.T,2026-09-04,True,,2253.0,5.6329226,0.72800547,399.97,3094.757,54235766784.0,,,,True,,,True,,,,True,unknown_stale_rejected,
3,False,42.10526315789474,False,False,True,True,0.658211080495104,508.0,508.0,1218295.0,1.218295,1102.0,0.4609800362976406,-0.5759493670886076,-0.1158374742191782,3.907700437364661,0.7692323695599727,-0.02868068833652,-0.0504672897196262,37.31655837996367,24.9963741929162,15.698360875644852,"fund_low_adv20,fund_small_mcap",2,trend_break;macd_sell_like,True,False,True,False,False,False,False,False,False,2291.T,2026-09-04,True,,508.0,5.3445554,0.6909863,95.05,735.181,1694958720.0,,,,True,,,False,,,,True,unknown_stale_rejected,
3,False,57.03319234267634,False,False,True,True,0.5701728426191335,2801.0,2801.0,893499950.0,893.49995,3159.884521484375,0.8864247984240301,-0.2003105644049894,0.0138745890399327,56.72416634261642,2.025139819443642,-0.0463057541709227,-0.0463057541709227,23.846157518508228,28.33217654236242,30.534565325723516,,3,trend_break;macd_sell_like;di_bear,True,False,True,False,False,False,True,False,False,2292.T,2026-09-04,True,,2801.0,9.803989,0.6782427,285.7,4129.79,88716869632.0,,,,True,,,True,,,,True,unknown_stale_rejected,
5,False,40.74074074074074,False,False,True,True,0.5907172479350868,2715.0,2715.0,2365875.0,2.365875,3035.0,0.8945634266886326,-0.1646103896103896,-0.0180228079122405,13.876303499330778,0.5110977347819807,-0.0184381778741865,-0.0184381778741865,28.405632817514096,33.6404376593776,18.27146436377057,"fund_neg_eps,fund_low_adv20,fund_small_mcap",1,trend_break,True,False,False,False,False,False,False,False,False,2293.T,2026-09-04,True,,2715.0,-24.167705180701443,1.7229103,-112.34,1575.822,5575336448.0,,,,True,,,False,,,,True,unknown_stale_rejected,
4,False,40.93959731543624,False,False,False,True,0.5201057454719987,2578.0,2578.0,39218975.0,39.218975,2983.3056640625,0.864142092798303,-0.1744057507516599,-0.0248665450040352,26.08496792990338,1.0118296326572298,-0.0238546005301022,-0.0377006345651362,19.420969393808797,16.975236697716266,20.98150058778665,"fund_low_adv20,fund_small_mcap",1,trend_break,True,False,False,False,False,False,False,False,False,2294.T,2026-09-04,True,,2578.0,30.444025,1.5934856,84.68,1617.837,24691781632.0,,,,True,,,False,,,,True,unknown_stale_rejected,
3,False,46.875,False,False,True,True,0.6872823899525339,5040.0,5040.0,504751275.0,504.751275,6369.50927734375,0.7912697478795118,-0.2770243672648509,-0.0625965551138127,78.32472553935017,1.5540620146696462,-0.0213592233009708,-0.0213592233009708,32.75181643708118,22.061833162849023,17.582234172996298,,2,trend_break;macd_sell_like,True,False,True,False,False,False,False,False,False,2296.T,2026-09-04,True,,5040.0,14.224832,0.9732616,354.31,5178.464,286022893568.0,1785738600.0,1793773800.0,1793773800.0,True,,,True,1793773800.0,2026-11-04,43.0,False,,
3,False,50.7124626628332,False,False,True,True,0.3122129441528951,497.0,497.0,1274955.0,1.274955,522.6324462890625,0.9509551187051914,-0.0746854712413331,-0.0057079952996669,4.232022657454997,0.8515136131700195,-0.006,-0.0298257597447261,26.35131971261585,16.609579683447436,27.209241751122903,"fund_low_adv20,fund_small_mcap",2,trend_break;di_bear,True,False,False,False,False,False,True,False,False,2300.T,2026-09-04,True,,497.0,48.535156,0.80982745,10.24,613.711,2614729984.0,,,,True,,,False,,,,True,unknown_stale_rejected,
4,False,66.89189189189189,False,False,True,True,0.4350193366200844,1723.0,1723.0,163002335.0,163.002335,1856.578125,0.928051438718745,-0.2940841652982418,0.04293617692696,26.589266790995524,1.54319598322667,-0.0131729667812141,-0.0131729667812141,38.006858567275714,23.758871125073817,15.469685115660086,"fund_low_adv20,fund_small_mcap",2,trend_break;macd_sell_like,True,False,True,False,False,False,False,False,False,2301.T,2026-09-04,True,,1723.0,13.263028,1.5710052,129.91,1096.75,22828828672.0,,,,True,,,False,,,,True,unknown_stale_rejected,
6,False,53.33333333333333,True,False,True,True,0.3733169744775514,1377.0,1377.0,20426240.0,20.42624,1517.0592041015625,0.9076771666373372,-0.2057000829353731,0.0562752066422886,38.26962449957043,2.7792029411452748,0.0,0.0,21.111852811321107,23.623399204121743,12.749271423541442,"fund_low_adv20,fund_small_mcap",1,trend_break,True,False,False,False,False,False,False,False,False,2303.T,2026-09-04,True,,1377.0,17.5124,2.740811,78.63,502.406,8186799104.0,,,,True,,,False,,,,True,unknown_stale_rejected,
2,False,30.909090909090907,False,False,False,False,0.1758919100992345,913.0,913.0,7563720.0,7.56372,1025.36376953125,0.8904157013636071,-0.1281143077556793,-0.0295251722359776,12.004305148992618,1.314819841072576,-0.0616649537512846,-0.0616649537512846,13.272999305142507,18.453711095076606,25.70363497252764,"fund_low_adv20,fund_small_mcap",2,trend_break;macd_sell_like,True,False,True,False,False,False,False,False,False,2304.T,2026-09-04,True,,913.0,6.811908,1.3617842,134.03,670.444,4529294336.0,,,,True,,,False,,,,True,unknown_stale_rejected,
2,False,28.235294117647054,False,False,True,True,0.5660821575161958,1866.0,1866.0,106429780.0,106.42978,2100.63037109375,0.8883047801638785,-0.1797693932433836,-0.0269886078487958,24.22858038070914,1.298423385890093,-0.0455242966751918,-0.0785185185185185,22.833183669371262,14.823144021523568,35.50047851147575,fund_low_adv20,2,trend_break;di_bear,True,False,False,False,False,False,True,False,False,2305.T,2026-09-04,True,,1866.0,27.02781,1.0729527,69.04,1739.126,31691808768.0,,,,True,,,False,,,,True,unknown_stale_rejected,
6,True,42.71844660194175,False,False,True,True,0.3974549699903738,1060.0,1060.0,35982085.0,35.982085,1182.88134765625,0.8961169284647814,-0.2400325732361186,0.0784730794100616,22.040077948289028,2.0792526366310407,-0.030192131747484,-0.030192131747484,23.029901977991724,24.21592258470094,19.70911670036358,"fund_low_adv20,fund_small_mcap",1,macd_sell_like,False,False,True,False,False,False,False,False,False,2307.T,2026-09-04,True,,1060.0,9.823,2.2963953,107.91,461.593,14835865600.0,,,,True,,,False,,,,True,unknown_stale_rejected,
4,False,46.15384615384615,False,False,True,True,0.2434558477728619,781.0,781.0,5744435.0,5.744435,872.4059448242188,0.8952254447983661,-0.1552097915283025,-0.0086968473662526,6.862305105918824,0.8786562235491452,-0.0138888888888888,-0.0138888888888888,13.57391267919986,15.276699357969928,17.517079449734833,"fund_low_adv20,fund_small_mcap",1,trend_break,True,False,False,False,False,False,False,False,False,2311.T,2026-09-04,True,,781.0,17.542677,1.4910414,44.52,523.795,6997453312.0,,,,True,,,False,,,,True,unknown_stale_rejected,
2,False,57.57575757575758,True,False,True,False,0.3190336464602244,71.0,71.0,315583705.0,315.583705,167.0,0.4251497005988024,-0.6766467065868264,-0.100582721053965,3.5170828792490743,4.953637858097288,-0.0273972602739726,-0.0273972602739726,27.246262170645284,29.593575088546707,14.457588693696552,"fund_neg_eps,fund_small_mcap",1,trend_break,True,False,False,False,False,False,False,False,False,2315.T,2026-09-04,True,,71.0,-26.394052044609666,2.0742645,-2.69,34.229,12588615680.0,,,,True,,,False,,,,True,unknown_stale_rejected,
3,False,63.38028169014085,False,False,True,True,0.4593606371338052,453.0,453.0,472432020.0,472.43202,527.7279052734375,0.8583969039220735,-0.2685624615586747,0.0169483164943398,9.931463945970536,2.192376147013363,-0.0299785867237687,-0.032051282051282,25.444213294517606,29.47313120287661,18.70557475331577,,1,trend_break,True,False,False,False,False,False,False,False,False,2317.T,2026-09-04,True,,453.0,14.245283,4.0804195,31.8,111.018,161927495680.0,1793255400.0,1793255400.0,1793255400.0,True,,,True,1793255400.0,2026-10-29,39.0,False,,
1,False,66.66666666666666,True,False,True,True,0.3721827338828461,144.0,144.0,15083325.0,15.083325,410.0,0.3512195121951219,-0.7097560975609756,-0.2261392949269132,5.004462609263729,3.475321256433145,0.0,-0.0270270270270269,19.126748533490694,29.18309903146376,12.221996836615366,"fund_neg_eps,fund_low_adv20,fund_small_mcap",1,trend_break,True,False,False,False,False,False,False,False,False,2321.T,2026-09-04,True,,144.0,-73.09644670050761,4.165943,-1.97,34.566,7486171648.0,,,,True,,,False,,,,True,unknown_stale_rejected,
3,False,53.84615384615384,False,False,True,False,0.5093535384889759,324.0,324.0,46209230.0,46.20923,454.0,0.7136563876651982,-0.4449339207048458,-0.0165974477062647,16.182247889086536,4.9945209534217705,-0.0689655172413793,-0.0689655172413793,43.808208352520445,32.51597499189404,11.67712090388,"fund_low_adv20,fund_small_mcap",2,trend_break;macd_sell_like,True,False,True,False,False,False,False,False,False,2323.T,2026-09-04,True,,324.0,16.023739,4.603973,20.22,70.374,6804611584.0,,,,True,,,False,,,,True,unknown_stale_rejected,
1,False,46.66666666666666,False,False,True,True,0.3198935148129709,4680.0,4680.0,159201525.0,159.201525,6532.818359375,0.7163829977430659,-0.3425502189516094,-0.0177804112522093,123.19217722882996,2.632311479248503,-0.0439223697650663,-0.0592964824120603,10.41583113873143,23.27226035777666,22.630206047515266,fund_low_adv20,2,trend_break;macd_sell_like,True,False,True,False,False,False,False,False,False,2325.T,2026-09-04,True,,4680.0,14.388489,1.44341,325.26,3242.322,44568162304.0,,,,True,,,False,,,,True,unknown_stale_rejected,
3,False,52.68292682926828,False,False,True,False,0.4933782437641095,4535.0,4535.0,569228225.0,569.228225,7974.93505859375,0.5686566682587725,-0.5579901310667756,-0.1089285431833015,139.6273294522746,3.0788826781096934,-0.0630165289256198,-0.0630165289256198,27.267824055073024,29.38594979717979,18.518109971125995,,1,trend_break,True,False,False,False,False,False,False,False,False,2326.T,2026-09-04,True,,4535.0,18.287766,3.3311296,247.98,1361.4,60880240640.0,1785479400.0,1793255400.0,1793255400.0,True,,,True,1793255400.0,2026-10-29,39.0,False,,
3,False,68.52173913043478,False,False,False,True,0.5086351003112921,3992.0,3992.0,805821905.0,805.821905,4596.287109375,0.8685271187384178,-0.3211912298437215,0.0446226087802712,93.33248343872287,2.3379880620922564,-0.0210887690044139,-0.0210887690044139,15.902384136055026,27.42282364577875,21.37458142531529,,1,trend_break,True,False,False,False,False,False,False,False,False,2327.T,2026-09-04,True,,3992.0,23.69702,2.6433725,168.46,1510.192,730461765632.0,1793601000.0,1793601000.0,1793601000.0,True,,,True,1793601000.0,2026-11-02,41.0,False,,
1,False,59.42028985507247,False,False,True,False,0.4926411850420852,501.0,501.0,99035315.0,99.035315,687.5783081054688,0.7286442781774768,-0.307715216741559,-0.1333345336355987,7.088554466773224,1.4148811310924598,-0.0271844660194174,-0.0582399916291915,29.42387203277354,25.922841124033884,28.059370619868663,fund_low_adv20,2,trend_break;di_bear,True,False,False,False,False,False,True,False,False,2329.T,2026-09-04,True,,501.0,9.920792,0.81161994,50.5,617.284,68935073792.0,,,,True,,,False,,,,True,unknown_stale_rejected,
1,False,67.85714285714286,False,False,True,False,0.3555164920057095,86.0,86.0,22248865.0,22.248865,289.0,0.2975778546712803,-0.7602739726027398,-0.2743840701991225,3.4774209879035727,4.0435127766320615,-0.0227272727272727,-0.0227272727272727,51.063054798816594,30.639511049616093,3.5928643159839484,"fund_low_adv20,fund_small_mcap",1,trend_break,True,False,False,False,False,False,False,False,False,2330.T,2026-09-04,True,,86.0,11.451398,1.249201,7.51,68.844,3748832768.0,,,,True,,,False,,,,True,unknown_stale_rejected,
3,False,85.71428571428571,False,False,True,True,0.4942829014272704,1210.0,1210.0,1440366700.0,1440.3667,1304.5,0.92755845151399,-0.1931774626293598,0.0271904955946316,22.018877561171045,1.819741947204219,-0.0081967213114754,-0.015059015059015,18.643872746493592,22.394768909199303,15.728038986873884,,2,trend_break;rsi_reversal,True,False,False,True,False,False,False,False,False,2331.T,2026-09-04,True,,1210.0,17.69782,1.5246227,68.37,793.639,588135268352.0,1785825000.0,1794292200.0,1794292200.0,True,,,True,1794292200.0,2026-11-10,47.0,False,,
7,True,50.0,True,False,True,True,0.3526818388651926,1704.0,1704.0,29101690.0,29.10169,2031.0,0.8389955686853766,-0.2626952904514303,0.0177866276634584,38.41039626338866,2.254131236114358,-0.0533333333333333,-0.0794165316045381,6.7033298191791575,22.2478977598151,22.093502922925943,"fund_low_adv20,fund_small_mcap",0,,False,False,False,False,False,False,False,False,False,2332.T,2026-09-04,True,,1704.0,11.074284,1.1951194,153.87,1425.799,8736453632.0,,,,True,,,False,,,,True,unknown_stale_rejected,
3,True,55.04587155963303,True,False,True,True,0.3456056852137861,574.0,574.0,664687450.0,664.68745,968.0,0.5929752066115702,-0.7210743801652892,0.2152005927807769,30.036651206536973,5.232866063856616,0.0,-0.1546391752577319,10.246577695467307,22.882652021138668,16.7293342446437,"fund_neg_eps,fund_small_mcap",0,ext_dev200,False,False,False,False,False,True,False,False,False,2334.T,2026-09-04,True,,574.0,-36.771300448430495,5.555502,-15.61,103.321,24481945600.0,,,,True,,,False,,,,True,unknown_stale_rejected,
5,True,57.89473684210526,False,True,False,True,0.3674482528531141,1098.0,1098.0,37814050.0,37.81405,1174.9871826171875,0.934478278779429,-0.1625375458407774,0.0445653834094557,11.824060088378497,1.0768725034953095,-0.0152466367713004,-0.0152466367713004,34.36458436442449,26.077300539047037,19.85056195963896,"fund_low_adv20,fund_small_mcap",2,macd_sell_like;vol_distribution,False,False,True,False,False,False,False,True,False,2335.T,2026-09-04,True,,1098.0,10.695499,1.4945241,102.66,734.682,16664396800.0,,,,True,,,False,,,,True,unknown_stale_rejected,
1,False,34.88372093023256,False,False,True,True,0.5085849070899262,394.0,394.0,287226375.0,287.226375,524.0,0.7519083969465649,-0.2576335877862595,-0.0983138594214158,7.662232694165821,1.944729110194371,-0.0460048426150121,-0.1244444444444444,25.908291697045243,16.88387616808632,32.09807329394556,,3,trend_break;macd_sell_like;di_bear,True,False,True,False,False,False,True,False,False,2337.T,2026-09-04,True,,394.0,9.852463,1.4199171,39.99,277.481,154442547200.0,1791959400.0,1791959400.0,1791959400.0,True,,,True,1791959400.0,2026-10-14,28.0,False,,
3,False,36.17021276595744,False,False,True,True,0.4439660124274488,125.0,125.0,28339615.0,28.339615,828.0,0.1509661835748792,-0.8864734299516908,-0.3573760378376989,7.0317326616437175,5.625386129314975,-0.0942028985507246,-0.0942028985507246,20.994152716432104,27.247818853530315,18.68986586891948,"fund_neg_eps,fund_low_adv20,fund_small_mcap",2,trend_break;trailing_stop,True,False,False,False,True,False,False,False,False,2338.T,2026-09-04,True,,125.0,-2.3118180136859627,-14.484357,-54.07,-8.63,6647349248.0,,,,True,,,False,,,,True,unknown_stale_rejected,
6,True,44.11764705882352,False,False,True,False,0.4861549163901309,519.0,519.0,17885095.0,17.885095,533.0,0.9737335834896812,-0.1485507197708983,0.0699361539209897,5.241976787535533,1.0100147952862295,-0.0262664165103189,-0.0262664165103189,35.25064016723442,24.11136217035285,11.438283473384372,"fund_low_adv20,fund_small_mcap",1,macd_sell_like,False,False,True,False,False,False,False,False,False,2340.T,2026-09-04,True,,519.0,18.313337,3.4364717,28.34,151.027,16463678464.0,,,,True,,,False,,,,True,unknown_stale_rejected,
2,False,58.82352941176471,False,False,True,True,0.4970465676819767,172.0,172.0,3966110.0,3.96611,220.0,0.7818181818181819,-0.3136363636363636,-0.030400122929958,2.5738006458268345,1.4963957243179271,-0.0114942528735632,-0.0802139037433155,37.13174621671829,24.58700900559186,11.625078470401215,"fund_low_adv20,fund_small_mcap",1,trend_break,True,False,False,False,False,False,False,False,False,2341.T,2026-09-04,True,,172.0,16.443594,1.1080618,10.46,155.226,3145790976.0,,,,True,,,False,,,,True,unknown_stale_rejected,
3,False,47.05882352941176,False,False,True,False,0.3159465862670659,254.0,254.0,40059795.0,40.059795,487.0,0.5215605749486653,-0.5770020533880904,-0.0245963019143257,7.723028320026074,3.040562330718927,-0.0193050193050192,-0.0193050193050192,44.80251862988269,35.66175476169406,13.088460663360072,"fund_neg_eps,fund_low_adv20,fund_small_mcap",1,trend_break,True,False,False,False,False,False,False,False,False,2342.T,2026-09-04,True,,254.0,-53.138075313807526,0.8673205,-4.78,292.856,4229917696.0,,,,True,,,False,,,,True,unknown_stale_rejected,
1,False,55.88235294117647,True,False,True,True,0.5021661361207214,106.0,106.0,15634515.0,15.634515,357.0,0.2969187675070028,-0.7535014005602241,-0.4537912555071755,5.7115207000564325,5.388227075524936,-0.0619469026548672,-0.4752475247524752,18.547007690199766,24.892377491408936,18.075771636322383,"fund_neg_eps,fund_low_adv20,fund_small_mcap",1,trend_break,True,False,False,False,False,False,False,False,False,2345.T,2026-09-04,True,,106.0,-3.01994301994302,8.104595,-35.1,13.079,1969471104.0,,,,True,,,False,,,,True,unknown_stale_rejected,
6,True,37.5,False,False,True,True,0.3358754912852913,2461.0,2461.0,5114825.0,5.114825,2550.0,0.9650980392156864,-0.1474589633607071,0.0376842651791164,37.80176400320759,1.5360326697768218,-0.0349019607843137,-0.0349019607843137,16.068820340116805,20.25374517713627,32.13288364833139,"fund_low_adv20,fund_small_mcap",1,macd_sell_like,False,False,True,False,False,False,False,False,False,2349.T,2026-09-04,True,,2461.0,10.745317,1.0974139,229.03,2242.545,26887739392.0,,,,True,,,False,,,,True,unknown_stale_rejected,
1,False,55.932203389830505,False,False,True,True,0.4599679055518524,334.0,334.0,5742500.0,5.7425,455.0,0.734065934065934,-0.345054945054945,-0.0072364716967816,11.779983734763046,3.5269412379530083,-0.0176470588235294,-0.0722222222222221,27.60817097951947,31.737614632246995,12.507683935694857,"fund_low_adv20,fund_small_mcap",1,trend_break,True,False,False,False,False,False,False,False,False,2351.T,2026-09-04,True,,334.0,29.662521,0.8933252,11.26,373.884,2605828608.0,,,,True,,,False,,,,True,unknown_stale_rejected,
4,False,63.63636363636363,False,False,True,True,0.4036025677277518,270.0,270.0,504832185.0,504.832185,292.8246154785156,0.9220536311770884,-0.2277227640223413,0.0527147369151825,5.053691048646249,1.871737425424537,-0.0109890109890109,-0.0109890109890109,23.48581836098516,19.00728246318655,13.747655858177124,,2,trend_break;macd_sell_like,True,False,True,False,False,False,False,False,False,2353.T,2026-09-04,True,,270.0,17.681728,4.272084,15.27,63.201,84143587328.0,,,,True,,,True,,,,True,unknown_stale_rejected,
5,True,57.807973967184026,False,False,False,True,0.3454042027696734,1443.0,1443.0,1269051470.0,1269.05147,1583.662353515625,0.911179076017458,-0.2599999907502773,0.6061853673126572,124.23120461882026,8.609231089315333,-0.0562459123610202,-0.088820923982542,39.44489335008518,38.22749103543288,16.521676862750866,fund_small_mcap,0,ext_dev200,False,False,False,False,False,True,False,False,False,2354.T,2026-09-04,True,,1443.0,19.608643,3.1523895,73.59,457.748,25722894336.0,,,,True,,,False,,,,True,unknown_stale_rejected,
5,False,53.54330708661416,False,False,True,False,0.3913457322525613,2144.0,2144.0,41197785.0,41.197785,2313.0,0.9269347168179852,-0.1673151750972762,0.0284088297848441,36.461089159433385,1.7006105018392437,-0.0263396911898273,-0.0263396911898273,33.03837217958671,25.24096770752601,14.184686449429307,fund_low_adv20,2,trend_break;macd_sell_like,True,False,True,False,False,False,False,False,False,2359.T,2026-09-04,True,,2144.0,10.706616,1.4830884,200.25,1445.632,30800920576.0,,,,True,,,False,,,,True,unknown_stale_rejected,
2,False,50.0,False,False,True,True,0.2862847799964305,25.0,25.0,15064180.0,15.06418,39.0,0.6410256410256411,-0.4390243902439024,-0.1192531266514004,1.2589349019224627,5.035739607689851,-0.0384615384615384,-0.0384615384615384,20.407739209377763,7.792447854873679,9.94884129691834,"fund_neg_eps,fund_low_adv20,fund_small_mcap",2,trend_break;di_bear,True,False,False,False,False,False,True,False,False,2370.T,2026-09-04,True,,25.0,-5.364806866952789,0.89244276,-4.66,28.013,7041681408.0,,,,True,,,False,,,,True,unknown_stale_rejected,
6,True,47.22222222222223,False,False,True,True,0.6506314422257735,3690.0,3690.0,896756925.0,896.756925,3720.0,0.9919354838709676,-0.4611285022124587,0.3647991087976245,30.98907453193363,0.8398123179385807,-0.0080645161290322,-0.0080645161290322,49.77537448086456,25.57999281144076,11.176879841277715,,0,ext_dev200,False,False,False,False,False,True,False,False,False,2371.T,2026-09-04,True,,3690.0,38.866653,11.265146,94.94,327.559,730015858688.0,1785911400.0,1793773800.0,1793773800.0,True,,,True,1793773800.0,2026-11-04,43.0,False,,
2,False,60.71428571428572,False,False,True,False,0.3063277850980464,411.0,411.0,3097870.0,3.09787,577.95849609375,0.7111237273572879,-0.3079087811607903,-0.0226863205394892,4.1436528156918735,1.0081880330150543,-0.0120192307692307,-0.0214285714285714,21.37757150593112,22.59884360899964,13.426233552283923,"fund_low_adv20,fund_small_mcap",1,trend_break,True,False,False,False,False,False,False,False,False,2373.T,2026-09-04,True,,411.0,53.169468,1.3346106,7.73,307.955,5558660096.0,,,,True,,,False,,,,True,unknown_stale_rejected,
3,False,74.28571428571428,True,False,False,True,0.2821189456519005,219.0,219.0,8445655.0,8.445655,306.39239501953125,0.7147696991174982,-0.4921684136847669,0.0231493377560794,4.386158312688078,2.002812014926063,0.0,0.0,28.168423062474822,24.24469383525932,6.286758600536456,"fund_low_adv20,fund_small_mcap",1,trend_break,True,False,False,False,False,False,False,False,False,2375.T,2026-09-04,True,,219.0,25.614035,1.5687004,8.55,139.606,4356277760.0,,,,True,,,False,,,,True,unknown_stale_rejected,
7,True,51.265822784810126,False,True,False,False,0.3841449802452634,781.0,781.0,869080.0,0.86908,872.0,0.8956422018348624,-0.2706422018348624,0.0492763686797399,14.085958844522477,1.8035798776597285,-0.0200752823086575,-0.0702380952380952,21.247797911587213,34.40618021347406,25.88881068274133,"fund_low_adv20,fund_small_mcap",1,vol_distribution,False,False,False,False,False,False,False,True,False,2376.T,2026-09-04,True,,781.0,88.44847,0.5606548,8.83,1393.014,4379834880.0,,,,True,,,False,,,,True,unknown_stale_rejected,
3,False,34.848484848484844,False,False,True,True,0.4693411618045581,1046.0,1046.0,55178845.0,55.178845,1275.5855712890625,0.8200155470110474,-0.2372130714706031,-0.003746117964586,12.3914815456481,1.1846540674615773,-0.0287836583101207,-0.0359447004608295,20.200358056203743,14.941849612854757,20.475498538334858,"fund_neg_eps,fund_low_adv20,fund_small_mcap",3,trend_break;macd_sell_like;di_bear,True,False,True,False,False,False,True,False,False,2378.T,2026-09-04,True,,1046.0,-9.33678478978845,2.0676513,-112.03,505.888,19785357312.0,,,,True,,,False,,,,True,unknown_stale_rejected,
1,False,61.42113547380751,False,False,True,True,0.4507186420354523,1814.0,1814.0,616068190.0,616.06819,2298.80615234375,0.7891052484571327,-0.2902734049324477,-0.0397151849921387,31.64832851726995,1.7446708113158738,-0.0167071842506805,-0.022901148838202,13.783818353507357,19.66994460372646,28.295154538136305,,2,trend_break;macd_sell_like,True,False,True,False,False,False,False,False,False,2379.T,2026-09-04,True,,1814.0,15.948655,2.6958826,113.74,672.878,94971838464.0,1791873000.0,1791873000.0,1791873000.0,True,,,True,1791873000.0,2026-10-13,27.0,False,,
5,True,54.07725321888412,False,False,True,False,0.2759041108159515,5030.0,5030.0,416298550.0,416.29855,5240.0,0.9599236641221374,-0.1752988047808764,0.1909408061349775,156.40752065778724,3.1094934524410984,-0.0400763358778626,-0.0400763358778626,37.73481527050085,32.25819772341439,20.978851138671523,,1,macd_sell_like;ext_dev200,False,False,True,False,False,True,False,False,False,2384.T,2026-09-04,True,,5030.0,9.842482,1.9105477,511.05,2632.753,199778353152.0,,,,True,,,True,,,,True,unknown_stale_rejected,
4,False,39.99999999999999,False,False,True,True,0.3996040269592217,220.0,220.0,10754955.0,10.754955,299.26531982421875,0.7351336270077091,-0.3116476038018724,-0.0511807983108908,4.308923684073658,1.9586016745789356,-0.0265486725663717,-0.0714101055202908,12.988077073659158,18.990580636432156,22.517901512127963,"fund_low_adv20,fund_small_mcap",2,trend_break;macd_sell_like,True,False,True,False,False,False,False,False,False,2385.T,2026-09-04,True,,220.0,26.894865,0.94201875,8.18,233.541,5754803712.0,,,,True,,,False,,,,True,unknown_stale_rejected,
