score,gc_multi,rsi,macd_buy_like,vol_surge,vol_quiet,vol_down,hurst,close,close_adj,adv20,adv20_m,hh252,pct_of_52w_high,max_dd_252,dev200,atr14,natr14,pullback_20d,pullback_60d,adx14,plus_di14,minus_di14,skip_reason,sell_score,sell_reason,sell_trend_break,sell_cross_sma25_down,sell_macd_sell_like,sell_rsi_reversal,sell_trailing_stop,sell_ext_dev200,sell_di_bear,sell_vol_distribution,sell_natr_spike,ticker,skip_reason_yahoo,mkt_price,pe_ttm,pbr,eps_ttm,bps,market_cap,earn_ts,earn_start_ts,earn_end_ts,market_risk_on,market_close,market_ma200,fund_ok,earn_ts_pick,next_earn_date,days_to_earnings
2,False,15.172413793103445,False,True,False,True,0.3325232532872963,4575.0,4575.0,210600700.0,210.6007,5282.16650390625,0.8661218832493658,-0.1338781167506342,-0.035648358772668254,94.24052201450377,2.0599021205356016,-0.11165048543689315,-0.1338781167506342,26.722702087571523,17.328200663287564,46.02619871857849,,5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,1301.T,,4575.0,7.9387116,0.7344441,576.29,6229.201,54338826240.0,,1754274600.0,1754620200.0,True,,,True,1754274600.0,2025-08-04,-190.0
5,True,60.045146726862306,False,False,True,True,0.2465778916822016,4003.0,4003.0,960932144.5,960.9321445,4176.0,0.9585727969348659,-0.12955140965605705,0.12562337533672108,66.79641196719093,1.6686588050759663,-0.019833496571988296,-0.041427203065134144,11.624374161976673,24.83748724220734,26.409418927944422,,1,macd_sell_like,False,False,True,False,False,False,False,False,False,1305.T,,4003.0,17.912354,,223.47707,,10534094110720.0,,,,True,,,True,,,
1,False,59.22552076273101,True,True,False,True,0.3731701395119486,395.8999938964844,395.8999938964844,6344266725.8798065,6344.2667258798065,4131.0,0.09583635775756097,-0.9100944096111149,-0.8743461949878688,80.36310828672553,20.298840496506298,-0.021018793591217944,-0.9041636422424391,68.79903287970022,8.107957480127995,78.46100944061313,fund_small_mcap,2,trend_break;di_bear,True,False,False,False,False,False,True,False,False,1306.T,,395.9,17.901014,,22.116064,,,,,,True,,,False,,,
5,True,59.38189845474614,False,True,False,True,0.2466703711128183,3915.0,3915.0,862386799.3,862.3867993,4086.0,0.9581497797356828,-0.1321191938579177,0.12567499489468914,66.3923742036013,1.6958460843831753,-0.020025031289111372,-0.04185022026431717,11.841379033539596,24.844849565396657,25.703302336244704,fund_small_mcap,1,macd_sell_like,False,False,True,False,False,False,False,False,False,1308.T,,3915.0,17.925686,,218.40169,,,,,,True,,,False,,,
5,True,70.83333333333334,False,False,True,True,0.36373286884589806,54720.0,54720.0,6020901.0,6.020901,57490.0,0.9518177074273787,-0.47332297332297335,0.059479553903345694,1037.6739701805252,1.8963340098328314,0.0,-0.029787234042553234,20.975005462599345,19.990389781782312,25.213912987014798,"fund_low_adv20,fund_small_mcap",1,di_bear,False,False,False,False,False,False,True,False,False,1309.T,,54720.0,13.849115,,3951.1548,,,,,,True,,,False,,,
4,True,66.4,False,True,False,True,0.24980259159030066,1981.0,1981.0,29523856.8,29.5238568,2007.0,0.987045341305431,-0.178790305457305,0.12745709856090826,37.169567371656264,1.876303249452613,-0.008012018027040546,-0.012954658694569021,12.957183068834988,25.808533616125867,21.57353468618417,"fund_low_adv20,fund_small_mcap",0,,False,False,False,False,False,False,False,False,False,1311.T,,1981.0,18.640352,,106.27482,,,,,,True,,,False,,,
5,True,56.102014308240484,False,False,True,False,0.1677939624560603,685.4000244140625,685.4000244140625,2177174.9938964844,2.177174993896484,734.2999877929688,0.9334060136295504,-0.11882992658996772,0.081041822787433,11.94764535477716,1.7431638355996575,-0.050692486961132266,-0.06659398637044955,13.73253186243837,40.543072521064204,44.549693916557864,"fund_low_adv20,fund_small_mcap",2,cross_sma25_down;macd_sell_like,False,True,True,False,False,False,False,False,False,1319.T,,685.4,17.022459,,40.264454,,,,,,True,,,False,,,
4,True,81.04026845637584,False,False,True,True,0.28207129497004424,63160.0,63160.0,2444362449.5,2444.3624495,63160.0,1.0,-0.18357938281950525,0.23701603140938143,1254.8578581251177,1.9867920489631374,0.0,0.0,29.788936924522208,40.53260766300105,12.625858629507714,fund_small_mcap,0,ext_dev200,False,False,False,False,False,True,False,False,False,1320.T,,63160.0,24.467684,,2581.364,,,,,,True,,,False,,,
4,True,80.91286307053943,False,False,False,False,0.2816718624081333,63400.0,63400.0,23223428500.0,23223.4285,63400.0,1.0,-0.18409559682344434,0.23727756577921455,1265.1413644384545,1.9954911111016633,0.0,0.0,29.9566647740162,39.78907617870225,12.287231351819372,fund_small_mcap,0,ext_dev200,False,False,False,False,False,True,False,False,False,1321.T,,63400.0,24.387777,,2599.6628,,,,,,True,,,False,,,
5,True,69.35483870967742,False,False,True,False,0.36349159155376365,11815.0,11815.0,6938132.25,6.93813225,12190.0,0.9692370795734209,-0.4675432525951557,0.12207384698958457,234.58458271211123,1.9854810216852412,-0.030762920426579132,-0.030762920426579132,30.688918126712498,30.410166733552263,11.278874546565248,"fund_low_adv20,fund_small_mcap",0,,False,False,False,False,False,False,False,False,False,1322.T,,11815.0,16.996378,,695.1481,,,,,,True,,,False,,,
4,True,60.234686902430504,False,False,True,True,0.3077977488051564,336.0,336.0,23397688.703292847,23.397688703292847,351.8999938964844,0.9548167258531935,-0.1957081977713926,0.30413283552739,8.404750795736375,2.5014139273024925,-0.04518327414680645,-0.04518327414680645,22.72346884476663,25.271218466946515,21.276659949349792,"fund_low_adv20,fund_small_mcap",1,macd_sell_like;ext_dev200,False,False,True,False,False,True,False,False,False,1325.T,,336.0,13.543263,,24.809381,,,,,,True,,,False,,,
4,True,55.51181102362205,False,False,True,True,0.08019815071075272,68970.0,68970.0,1179115301.0,1179.115301,78570.0,0.877815960290187,-0.9935746394210125,0.20746690671349843,1366.0357942405062,1.9806231611432596,-0.0186397268070575,-0.12218403970981295,9.844188864509366,27.36080128828295,35.00420787933108,fund_neg_eps,1,macd_sell_like;ext_dev200,False,False,True,False,False,True,False,False,False,1326.T,,68970.0,-59.36493208366005,405.6653,-1161.797,170.017,18491476279296.0,,,,True,,,False,,,
4,True,55.95854922279793,False,False,True,True,0.3912991283767088,17775.0,17775.0,841685051.25,841.68505125,20285.0,0.8762632487059403,-0.20236628050283456,0.1525929288180654,327.66235326580517,1.8433887666149376,-0.020121278941565568,-0.1237367512940597,14.025455144826653,25.17208445677166,34.35046069682397,"fund_neg_eps,fund_small_mcap",0,,False,False,False,False,False,False,False,False,False,1328.T,,17775.0,,,,,,,,,True,,,False,,,
4,True,80.8970099667774,False,False,True,True,0.28081148489245794,6311.0,6311.0,3735477901.7,3735.4779016999996,6311.0,1.0,-0.18488224513183493,0.23847627044088626,127.12623055115188,2.014359539710852,0.0,0.0,29.664660119692613,39.82841468838889,12.424378368150522,fund_small_mcap,0,ext_dev200,False,False,False,False,False,True,False,False,False,1329.T,,6311.0,24.430857,,258.32086,,,,,,True,,,False,,,
