score,gc_multi,rsi,macd_buy_like,vol_surge,vol_quiet,vol_down,hurst,close,close_adj,adv20,adv20_m,hh252,pct_of_52w_high,max_dd_252,dev200,atr14,natr14,pullback_20d,pullback_60d,adx14,plus_di14,minus_di14,skip_reason,sell_score,sell_reason,sell_trend_break,sell_cross_sma25_down,sell_macd_sell_like,sell_rsi_reversal,sell_trailing_stop,sell_ext_dev200,sell_di_bear,sell_vol_distribution,sell_natr_spike,ticker,price_date,bar_is_current,skip_reason_yahoo,mkt_price,pe_ttm,pbr,eps_ttm,bps,market_cap,earn_ts,earn_start_ts,earn_end_ts,market_risk_on,market_close,market_ma200,fund_ok,earn_ts_pick,next_earn_date,days_to_earnings
3,True,38.36805555555556,False,True,False,True,0.41954870652893106,1365.0,1365.0,4003155500.0,4003.1555,2567.0,0.5317491234904558,-0.5266666666666666,0.47810456100835963,243.07068682546,17.80737632420952,-0.4682508765095442,-0.4682508765095442,35.39708625058087,24.943542833219908,32.4625473795976,"fund_neg_eps,fund_small_mcap",6,cross_sma25_down;macd_sell_like;trailing_stop;ext_dev200;di_bear;vol_distribution;natr_spike,False,True,True,False,True,True,True,True,True,6522.T,2026-09-02,True,,1365.0,-60.15866020273248,5.7833347,-22.69,236.023,10972853248.0,,1744612200.0,1744612200.0,True,,,False,1744612200.0,2025-04-14,-362.0
0,False,13.12707295514447,False,True,False,False,0.36826840164404573,769.0,769.0,12532121198.197327,12532.121198197327,1092.2037353515625,0.7040810932151513,-0.29591890678484867,-0.154628133767448,24.785259640140172,3.2230506684187477,-0.17311827956989245,-0.2027783335440394,23.697130705194564,18.4440626578144,37.19478579307847,,5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,7532.T,2026-09-02,True,,769.0,20.936563,3.25292,36.73,236.403,2298908770304.0,1794465000.0,1794465000.0,1794465000.0,True,,,True,1794465000.0,2026-11-12,51.0
1,False,7.793472966390652,False,True,False,True,0.44477857583385966,7970.0,7970.0,8581199985.0,8581.199985,10990.0,0.7252047315741583,-0.2747952684258417,-0.033631644281983286,284.2833413745433,3.566917708589,-0.21516494337764647,-0.2747952684258417,28.485193753422955,15.036338452350492,41.21170860184212,,5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,5334.T,2026-09-02,True,,7970.0,13.969956,1.8360044,570.51,4340.948,1551360983040.0,1785479400.0,1793255400.0,1793255400.0,True,,,True,1793255400.0,2026-10-29,41.0
1,False,25.837676842889053,False,True,False,True,0.30225659080047507,4325.0,4325.0,4228647040.0,4228.64704,5820.0,0.743127147766323,-0.2701030927835052,-0.04303186881871435,197.7542740444826,4.572353157097863,-0.1353458616553379,-0.25687285223367695,21.37549144828753,18.75147959658316,36.17378612238866,,5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,6268.T,2026-09-02,True,,4325.0,25.558445,1.7788976,169.22,2431.281,506823049216.0,1785479400.0,1793341800.0,1793341800.0,True,,,True,1793341800.0,2026-10-30,42.0
2,False,23.130841121495337,False,True,False,False,0.35599754704001657,1457.5,1457.5,2458281502.5,2458.2815025,1742.0,0.8366819747416763,-0.17602623123693217,-0.01799683054558865,38.4626426133903,2.638946319958168,-0.15800115540150206,-0.16331802525832373,25.59493838332739,15.152399911246944,35.56140504106162,,5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,6845.T,2026-09-02,True,,1457.5,19.256176,3.1358516,75.69,464.786,730207485952.0,1785997800.0,1793860200.0,1793860200.0,True,,,True,1793860200.0,2026-11-05,46.0
1,False,29.29936305732484,False,False,True,False,0.5274730457934841,2564.0,2564.0,1587182125.0,1587.182125,4363.4853515625,0.5876036684944683,-0.5005620267726314,-0.1398224301686226,101.24300950813792,3.948635316230028,-0.10474860335195535,-0.10474860335195535,28.49942049405978,22.084636483477745,27.98625296803082,,5,trend_break;cross_sma25_down;macd_sell_like;trailing_stop;di_bear,True,True,True,False,True,False,True,False,False,7906.T,2026-09-02,True,,2564.0,18.140654,2.5684948,141.34,998.25,219357249536.0,1786343400.0,1793946600.0,1793946600.0,True,,,True,1793946600.0,2026-11-06,47.0
4,True,51.27060725174318,False,True,False,False,0.4443252822038752,2058.0,2058.0,1537393430.0,1537.39343,3029.0,0.6794321558270056,-0.5213287080540041,0.092248479508797,180.43953490566696,8.767713066358938,-0.32056784417299444,-0.32056784417299444,31.446998357072967,31.885909373768627,37.75926081642559,,5,macd_sell_like;trailing_stop;di_bear;vol_distribution;natr_spike,False,False,True,False,True,False,True,True,True,8237.T,2026-09-02,True,,2058.0,49.1404,3.997832,41.88,514.779,104423473152.0,,1752127200.0,1752472800.0,True,,,True,1752127200.0,2025-07-10,-299.0
2,False,35.911602209944746,False,False,True,False,0.4240236616463388,399.0,399.0,444641600.0,444.6416,940.0,0.42446808510638295,-0.647872340425532,-0.13665328731702564,20.248360516434452,5.074777071788084,-0.13822894168466526,-0.13822894168466526,25.790950528053806,23.881722262263484,32.79593264489304,,5,trend_break;cross_sma25_down;macd_sell_like;trailing_stop;di_bear,True,True,True,False,True,False,True,False,False,7383.T,2026-09-02,True,,399.0,22.891565,1.8343056,17.43,217.521,39701696512.0,,1747306740.0,1747306740.0,True,,,True,1747306740.0,2025-05-15,-339.0
0,False,8.207705192629817,False,True,False,False,0.41147040369698495,1795.0,1795.0,214108175.0,214.108175,2682.281494140625,0.6692064214442561,-0.3307935785557439,-0.1858972932029226,46.377688953571365,2.5837152620374018,-0.21752397558849168,-0.21752397558849168,26.177588691971188,15.96692747079759,46.9042664021635,fund_small_mcap,5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,3300.T,2026-09-02,True,,1795.0,5.8549156,1.3304427,306.58,1349.175,13319810048.0,,1747290600.0,1747290600.0,True,,,False,1747290600.0,2025-05-15,-339.0
1,False,58.76288659793814,False,True,False,False,0.42190650960510345,122.0,122.0,192969545.0,192.969545,659.0,0.18512898330804248,-0.8763020833333334,-0.5087874700541541,9.214847007786876,7.553153285071209,-0.20779220779220775,-0.20779220779220775,35.836342835754685,40.88870359773363,9.778485193739376,"fund_neg_eps,fund_low_adv20,fund_small_mcap",5,trend_break;rsi_reversal;trailing_stop;vol_distribution;natr_spike,True,False,False,True,True,False,False,True,True,4598.T,2026-09-02,True,,122.0,-0.8686365254538982,-8.707444,-140.45,-14.011,1735425792.0,,1747290900.0,1747290900.0,True,,,False,1747290900.0,2025-05-15,-339.0
2,False,55.42372881355933,False,True,False,False,0.3694728879582224,592.0,592.0,63131260.0,63.13126,884.0,0.669683257918552,-0.6925953627524308,0.030362628468989072,52.81934434932583,8.92218654549423,-0.1856946354883081,-0.1856946354883081,45.64442586516307,38.98202184339713,8.616035783833293,"fund_low_adv20,fund_small_mcap",5,trend_break;rsi_reversal;trailing_stop;vol_distribution;natr_spike,True,False,False,True,True,False,False,True,True,7694.T,2026-09-02,True,,592.0,22.492401,1.3866735,26.32,426.921,3519373056.0,,1747204200.0,1747204200.0,True,,,False,1747204200.0,2025-05-14,-340.0
1,False,30.827067669172934,False,True,False,True,0.6624700440377428,1187.0,1187.0,52860610.0,52.86061,1816.8712158203125,0.6533209341775348,-0.3835556476168164,-0.16843998192148102,22.110583897114562,1.8627282137417494,-0.061660079051383376,-0.061660079051383376,31.92756192426081,18.11723781655219,25.530552000184127,"fund_low_adv20,fund_small_mcap",5,trend_break;cross_sma25_down;macd_sell_like;di_bear;vol_distribution,True,True,True,False,False,False,True,True,False,2148.T,2026-09-02,True,,1187.0,19.459017,3.270522,61.0,362.939,23129108480.0,,1754294400.0,1754640000.0,True,,,False,1754294400.0,2025-08-04,-282.0
2,False,38.65905848787447,False,False,True,False,0.49531687066091945,1075.0,1075.0,51558480.0,51.55848,1993.0,0.5393878575012544,-0.6039199673336055,-0.1905516672753217,65.70386578868742,6.111987515226737,-0.14478918058870327,-0.14478918058870327,20.741135305884267,26.615424422293817,24.73157538461167,"fund_low_adv20,fund_small_mcap",5,trend_break;cross_sma25_down;macd_sell_like;trailing_stop;natr_spike,True,True,True,False,True,False,False,False,True,4414.T,2026-09-02,True,,1075.0,8.476581,2.7682712,126.82,388.329,5807412224.0,,1746701940.0,1746701940.0,True,,,False,1746701940.0,2025-05-08,-344.0
0,False,4.659498207885306,False,True,False,False,0.5279187235945039,34350.0,34350.0,26331772.5,26.3317725,57955.1484375,0.5926997156610466,-0.4073002843389534,-0.3168554609669674,1261.1930039166689,3.671595353469196,-0.27987421383647804,-0.36186684137148706,65.58565033091467,3.9999966644677345,53.14386219560849,"fund_low_adv20,fund_small_mcap",5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,9282.T,2026-09-02,True,,34350.0,19.60583,1.1192595,1752.03,30689.936,3536882176.0,,1754978400.0,1755496800.0,True,,,False,1754978400.0,2025-08-12,-276.0
2,False,29.411764705882348,False,True,False,True,0.2436217536225177,793.0,793.0,22275600.0,22.2756,841.533203125,0.9423276432293177,-0.12331824691549698,-0.013664933777321808,8.17781503283455,1.0312503193990605,-0.02937576499388006,-0.03400148076265075,29.607188917637423,17.080412559637757,23.69160750804164,"fund_low_adv20,fund_small_mcap",5,trend_break;cross_sma25_down;macd_sell_like;di_bear;vol_distribution,True,True,True,False,False,False,True,True,False,7962.T,2026-09-02,True,,793.0,22.413792,0.8512657,35.38,931.554,22331002880.0,,1753858800.0,1754290800.0,True,,,False,1753858800.0,2025-07-30,-285.0
1,False,30.555555555555557,False,True,False,True,0.3991117406223664,371.0,371.0,21718875.0,21.718875,464.16534423828125,0.7992841443361733,-0.2653479967152692,-0.019013975977304698,5.52232385035965,1.4884969947061053,-0.046272493573264795,-0.046272493573264795,30.321979571773483,17.992526028800928,26.8250353096854,"fund_low_adv20,fund_small_mcap",5,trend_break;cross_sma25_down;macd_sell_like;di_bear;vol_distribution,True,True,True,False,False,False,True,True,False,8887.T,2026-09-02,True,,371.0,2.0943887,0.010251724,177.14,36189.035,13732686848.0,,1744610400.0,1744610400.0,True,,,False,1744610400.0,2025-04-14,-362.0
3,False,36.0,False,True,False,True,0.5149200751131604,943.0,943.0,11557005.0,11.557005,1100.9429931640625,0.8565384455464482,-0.1979602890588401,-0.04089282588707566,8.623358991463963,0.9144601263482464,-0.021784232365145262,-0.021784232365145262,29.475758563032127,14.896923387627412,26.52153803224644,"fund_low_adv20,fund_small_mcap",5,trend_break;cross_sma25_down;macd_sell_like;di_bear;vol_distribution,True,True,True,False,False,False,True,True,False,1717.T,2026-09-02,True,,943.0,11.8765745,1.9006541,79.4,496.145,11088412672.0,,1754550000.0,1754982000.0,True,,,False,1754550000.0,2025-08-07,-279.0
1,False,61.26482213438735,False,True,False,False,0.4367329263269784,382.0,382.0,7661650.0,7.66165,3781.4462890625,0.10101954934674104,-0.9161696409871285,-0.6410179216606948,30.369494212840387,7.950129375089106,-0.17316017316017318,-0.17316017316017318,32.86799853463184,40.04050785524693,7.285444454852853,"fund_low_adv20,fund_small_mcap",5,trend_break;rsi_reversal;trailing_stop;vol_distribution;natr_spike,True,False,False,True,True,False,False,True,True,7946.T,2026-09-02,True,,382.0,11.678386,0.54959524,32.71,695.057,955315136.0,,1747638000.0,1747638000.0,True,,,False,1747638000.0,2025-05-19,-337.0
1,False,30.434782608695656,False,False,True,False,0.3575600504046804,112.0,112.0,5440785.0,5.440785,162.0,0.691358024691358,-0.36904761904761907,-0.059179301944642826,3.1955339332182526,2.853155297516297,-0.09677419354838712,-0.09677419354838712,20.036741582392285,21.33447297415661,22.423249369112856,"fund_low_adv20,fund_small_mcap",5,trend_break;cross_sma25_down;macd_sell_like;trailing_stop;di_bear,True,True,True,False,True,False,True,False,False,6054.T,2026-09-02,True,,112.0,266.6667,0.7727762,0.42,144.932,3087591424.0,,1754980200.0,1755498600.0,True,,,False,1754980200.0,2025-08-12,-276.0
4,False,43.24324324324324,False,True,False,False,0.29548215763080987,1002.0,1002.0,3867435.85,3.86743585,1045.9044189453125,0.9580225323174506,-0.10176995538571476,-0.010984265066835475,10.814362762825285,1.0792777208408468,-0.02529182879377434,-0.041977467682549396,38.20449273246886,9.648213069474114,23.444413628126178,"fund_neg_eps,fund_low_adv20,fund_small_mcap",5,trend_break;cross_sma25_down;macd_sell_like;di_bear;vol_distribution,True,True,True,False,False,False,True,True,False,2019.T,2026-09-02,True,,1002.0,,,,,,,,,True,,,False,,,
