holding_days,trades,wins,losses,win_rate_pct,average_return_pct,median_return_pct,average_win_pct,average_loss_pct,profit_factor,best_return_pct,worst_return_pct,average_mfe_pct,median_mfe_pct,average_mae_pct,median_mae_pct
5,174,81,92,46.55172413793103,-0.3650583957045689,-0.2066871952064786,2.8786774417812646,-3.224924278661711,0.78590612636245,13.492057036677995,-14.479638009049777,2.932546973134135,2.0713104287302664,-3.3703296864189434,-2.5526934943577775
10,168,65,103,38.69047619047619,-1.4156988924760168,-1.3394416147447408,3.8891216282695753,-4.763401162849449,0.5152411003751828,26.98412945494859,-14.38595930090717,3.90980759446526,2.6957126572743406,-5.0222784786806125,-4.171521219481744
20,167,53,113,31.736526946107784,-1.3610695491355378,-3.4353523340951875,10.114467116890046,-6.75544576903369,0.7022413865333543,43.49206003295125,-20.868744779122007,6.770741831229297,3.8698064824585376,-7.504741395333887,-6.4896755162241915
40,155,63,92,40.64516129032258,-0.4633547174618904,-1.754386312288203,9.08161152236607,-6.99958159908321,0.8884716238268973,50.529901589704764,-24.817714302138285,9.005940541517877,5.820359994402002,-9.538171057152603,-9.22921209197729
50,146,74,72,50.68493150684932,1.6089107026844047,0.22879164693427878,11.250055725198953,-8.300043903788882,1.3930718207216903,56.94134461095515,-32.432432432432435,10.884224096563006,7.406302688128575,-10.084727512602948,-9.310576700495215
60,137,64,73,46.715328467153284,2.001893894339206,-0.9374988454644462,13.90531292339195,-8.433980322912518,1.4454574007225822,49.7348542971868,-35.47297297297297,12.829554634050492,8.14687320711418,-10.671257205514465,-9.575472476652502
